ENTREZ GENE ID,Uniprot,GENE SYMBOL,OCCURRENCES,VESICLE TYPE
23181,Q14689,DIP2A,2,Microvesicles
23192,Q9Y4P1,ATG4B,4,Microvesicles
23196,Q9NZB2,FAM120A,5,Microvesicles
23216,Q86TI0,TBC1D1,2,Microvesicles
23218,Q6ZNJ1,NBEAL2,9,Microparticles
23224,Q8WXH0,SYNE2,1,Microparticles
23233,Q9Y2D4,EXOC6B,3,Microvesicles
23250,P98196,ATP11A,2,Microvesicles
23256,Q8WVM8,SCFD1,10,Microvesicles
23265,Q9UPT5,EXOC7,6,Microvesicles
23279,Q12769,NUP160,2,Microvesicles
23303,Q9NQT8,KIF13B,6,Microvesicles
23307,Q5T1M5,FKBP15,6,Microvesicles
23325,Q2M389,KIAA1033,5,Microvesicles
23327,Q96PU5,NEDD4L,2,Microvesicles
23335,Q9Y4E6,WDR7,2,Microvesicles
23348,Q9BZ29,DOCK9,4,Microvesicles
23355,Q8N3P4,VPS8,6,Microparticles
23358,Q9UPU5,USP24,4,Microvesicles
23371,Q63HR2,TENC1,1,Microparticles
23376,O94874,UFL1,8,Microvesicles
23380,O75044,SRGAP2,2,Microvesicles
23382,Q96HN2,AHCYL2,3,Microvesicles
23396,O60331,PIP5K1C,2,Microvesicles
23420,Q15155,NOMO1,5,Microparticles
23433,P17081,RHOQ,1,Microvesicles
23435,Q13148,TARDBP,8,Microvesicles
23450,Q15393,SF3B3,7,Microparticles
23474,O95571,ETHE1,4,Microvesicles
23475,Q15274,QPRT,3,Microvesicles
23476,O60885,BRD4,1,Microparticles
23499,Q9UPN3,MACF1,5,Microparticles
23524,Q9UQ35,SRRM2,3,Microvesicles
23527,Q15057,ACAP2,5,Microvesicles
23534,Q9Y5L0,TNPO3,5,Microvesicles
23558,Q969T9,WBP2,1,Microvesicles
23569,Q9UM07,PADI4,2,Microparticles
23586,O95786,DDX58,4,Microvesicles
23616,Q9Y3L3,SH3BP1,8,Microvesicles
23633,O60684,KPNA6,2,Microvesicles
23637,Q9Y3P9,RABGAP1,2,Microvesicles
23650,Q14134,TRIM29,1,Microvesicles
23673,Q86Y82,STX12,9,Microvesicles
23729,Q9UHJ6,SHPK,2,Microvesicles
23760,P48739,PITPNB,7,Microvesicles
23788,Q9Y6C9,MTCH2,5,Microparticles
24139,O95834,EML2,3,Microparticles
25777,Q9UH99,SUN2,5,Microparticles
25782,Q9H2M9,RAB3GAP2,2,Microvesicles
25814,Q9UBB4,ATXN10,4,Microvesicles
25831,Q9ULT8,HECTD1,3,Microvesicles
25851,Q7Z6L1,TECPR1,2,Microvesicles
25923,Q6DD88,ATL3,11,Microparticles
25953,Q8N490,PNKD,4,Microvesicles
25996,Q9Y3B8,REXO2,9,Microvesicles
26000,Q4KMP7,TBC1D10B,2,Microvesicles
26011,Q6N022,ODZ4,7,Microvesicles
26019,Q9HAU5,UPF2,2,Microvesicles
26056,Q9BXF6,RAB11FIP5,6,Microvesicles
26130,Q14C86,GAPVD1,10,Microvesicles
26136,Q9UGI8,TES,10,Microvesicles
26160,Q9UG01,IFT172,3,Microvesicles
26275,Q6NVY1,HIBCH,3,Microparticles
26276,Q9H267,VPS33B,10,Microvesicles
26278,Q9NZJ4,SACS,7,Microvesicles
26505,Q8NE01,CNNM3,2,Microvesicles
26523,Q9UL18,EIF2C1,2,Microvesicles
26528,Q96EP5,DAZAP1,2,Microvesicles
26873,O14841,OPLAH,4,Microvesicles
26985,Q9Y2T2,AP3M1,11,Microvesicles
26986,P11940,PABPC1,16,Microvesicles
27044,Q7KZF4,SND1,20,Microparticles
27068,Q9H2U2,PPA2,9,Microparticles
27101,Q9HB71,CACYBP,10,Microvesicles
27131,Q9Y5X3,SNX5,10,Microvesicles
27134,O95049,TJP3,2,Microvesicles
27183,Q9UN37,VPS4A,8,Microvesicles
27237,Q5VV41,ARHGEF16,2,Microvesicles
27333,O00461,GOLIM4,8,Microvesicles
27335,Q9UBQ5,EIF3K,2,Microvesicles
27347,Q9UEW8,STK39,5,Microvesicles
27430,Q9NZL9,MAT2B,9,Microvesicles
28952,O60826,CCDC22,10,Microvesicles
28956,Q9Y2Q5,LAMTOR2,7,Microparticles
28985,Q9ULC4,MCTS1,8,Microparticles
29082,Q9BY43,CHMP4A,3,Microvesicles
29108,Q9ULZ3,PYCARD,10,Microparticles
29110,Q9UHD2,TBK1,4,Microvesicles
29766,Q9NYL9,TMOD3,15,Microparticles
29919,Q96DM3,C18orf8,2,Microvesicles
29924,Q9Y6I3,EPN1,10,Microvesicles
29925,Q9Y5P6,GMPPB,9,Microvesicles
29926,Q96IJ6,GMPPA,11,Microvesicles
29952,Q9UHL4,DPP7,5,Microparticles
29959,Q9UHY1,NRBP1,4,Microvesicles
29978,Q9UHD9,UBQLN2,2,Microvesicles
29979,Q9UMX0,UBQLN1,6,Microvesicles
30000,O14787,TNPO2,4,Microparticles
30001,Q96HE7,ERO1L,16,Microparticles
51015,Q96CN7,ISOC1,9,Microparticles
51090,Q9Y342,PLLP,2,Microvesicles
51091,Q9HD40,SEPSECS,2,Microvesicles
51100,Q9Y371,SH3GLB1,9,Microvesicles
51109,Q8TC12,RDH11,15,Microparticles
51119,Q9Y3A5,SBDS,8,Microvesicles
51143,Q9Y6G9,DYNC1LI1,11,Microvesicles
51144,Q53GQ0,HSD17B12,6,Microparticles
51164,Q9UJW0,DCTN4,8,Microvesicles
51228,Q9NZD2,GLTP,1,Microvesicles
51251,Q9H0P0,NT5C3,7,Microvesicles
51279,Q9NZP8,C1RL,1,Microparticles
51347,Q9H2K8,TAOK3,12,Microparticles
51477,Q9NPH2,ISYNA1,2,Microvesicles
51493,Q9Y3I0,C22orf28,11,Microvesicles
51520,Q9P2J5,LARS,10,Microvesicles
51569,P61960,UFM1,6,Microvesicles
51637,Q9Y224,C14orf166,8,Microvesicles
51667,Q9Y5A7,NUB1,1,Microvesicles
51699,Q9UBQ0,VPS29,12,Microparticles
51765,Q9P289,MST4,5,Microvesicles
53905,Q9NRD9,DUOX1,2,Microvesicles
53916,P61018,RAB4B,3,Microvesicles
53942,O94779,CNTN5,1,Microparticles
53944,Q9HCP0,CSNK1G1,2,Microvesicles
54039,P57721,PCBP3,4,Microparticles
54165,Q96GG9,DCUN1D1,2,Microvesicles
54187,Q9NR45,NANS,14,Microvesicles
54436,Q8TE82,SH3TC1,2,Microvesicles
54467,Q9P2G1,ANKIB1,2,Microvesicles
54505,Q7Z478,DHX29,2,Microvesicles
54536,Q8TAG9,EXOC6,4,Microvesicles
54538,Q8WZ75,ROBO4,2,Microparticles
54625,Q460N5,PARP14,4,Microvesicles
54795,Q8TD43,TRPM4,3,Microvesicles
54809,Q5K651,SAMD9,2,Microvesicles
54822,Q96QT4,TRPM7,2,Microparticles
54947,Q7L5N7,LPCAT2,2,Microvesicles
54961,Q8TE77,SSH3,1,Microvesicles
55020,Q5R3I4,TTC38,2,Microvesicles
55031,Q96K76,USP47,1,Microvesicles
55160,Q9HCE6,ARHGEF10L,2,Microvesicles
55161,P57088,TMEM33,5,Microparticles
55163,Q9NVS9,PNPO,2,Microvesicles
55191,Q6IA69,NADSYN1,4,Microvesicles
55194,Q9NVM1,FAM176B,6,Microvesicles
55229,Q9NVE7,PANK4,2,Microvesicles
55233,Q9H8S9,MOB1A,13,Microvesicles
55236,A0AVT1,UBA6,10,Microvesicles
55243,Q96J84,KIRREL,6,Microvesicles
55275,Q5VIR6,VPS53,3,Microvesicles
55379,Q96AG4,LRRC59,10,Microparticles
55612,Q9BQL6,FERMT1,2,Microvesicles
55640,Q9UPI3,FLVCR2,2,Microvesicles
55666,Q8TAT6,NPLOC4,3,Microvesicles
55667,Q5VZ89,DENND4C,3,Microvesicles
55690,Q6VY07,PACS1,1,Microvesicles
55705,Q96P70,IPO9,10,Microvesicles
55740,Q8N8S7,ENAH,6,Microvesicles
55752,Q9NVA2,SEPT11,9,Microparticles
55754,Q9NV96,TMEM30A,11,Microvesicles
55763,Q9NV70,EXOC1,7,Microvesicles
55770,Q96KP1,EXOC2,7,Microvesicles
55793,Q8N5J2,FAM63A,3,Microvesicles
55845,Q8WUW1,BRK1,6,Microvesicles
55862,Q9NTX5,ECHDC1,3,Microvesicles
55898,Q9H3U1,UNC45A,12,Microparticles
55909,Q9NQY0,BIN3,6,Microvesicles
55915,Q9NS86,LANCL2,2,Microvesicles
55930,Q9NQX4,MYO5C,1,Microvesicles
55937,O95445,APOM,5,Microparticles
55959,Q8IWU5,SULF2,1,Microvesicles
56097,Q9Y5F6,PCDHGC5,3,Microparticles
56474,Q9NRF8,CTPS2,2,Microvesicles
56681,Q9NR31,SAR1A,13,Microparticles
56729,Q9HD89,RETN,4,Microparticles
56829,Q7Z2W4,ZC3HAV1,10,Microvesicles
56886,Q9NYU2,UGGT1,21,Microparticles
56924,Q9NQU5,PAK6,2,Microvesicles
56990,Q9NRR3,CDC42SE2,1,Microparticles
57016,O60218,AKR1B10,2,Microvesicles
57020,Q7Z3J2,C16orf62,2,Microvesicles
57175,Q9BR76,CORO1B,14,Microparticles
57410,Q96KG9,SCYL1,1,Microvesicles
57447,Q9UN36,NDRG2,2,Microvesicles
57448,Q9NR09,BIRC6,3,Microparticles
57470,Q8N1G4,LRRC47,10,Microvesicles
57486,Q9BYT8,NLN,4,Microparticles
57488,A0FGR8,ESYT2,8,Microparticles
57515,Q9NRX5,SERINC1,2,Microvesicles
57522,Q7Z6B7,SRGAP1,1,Microvesicles
57580,Q8TCU6,PREX1,2,Microvesicles
57599,Q8TAF3,WDR48,2,Microvesicles
57614,Q9P260,KIAA1468,2,Microvesicles
57617,Q9P253,VPS18,8,Microvesicles
57648,Q9P206,KIAA1522,2,Microvesicles
57707,Q6P9B6,KIAA1609,8,Microvesicles
58190,Q9GZU7,CTDSP1,2,Microvesicles
58472,Q9Y6N5,SQRDL,19,Microparticles
58478,Q9UHY7,ENOPH1,3,Microvesicles
58508,Q8NEZ4,MLL3,1,Microvesicles
58513,Q9UBC2,EPS15L1,1,Microvesicles
58527,Q9P1F3,ABRACL,5,Microvesicles
58533,Q9UNH7,SNX6,8,Microvesicles
59274,Q9H1K6,MESDC1,2,Microvesicles
60314,Q9HB07,C12orf10,2,Microvesicles
63929,Q9NQH7,XPNPEP3,1,Microvesicles
64083,Q9H4A6,GOLPH3,1,Microvesicles
64087,Q9HCC0,MCCC2,5,Microparticles
64129,Q9GZM7,TINAGL1,5,Microparticles
64132,Q9H1B5,XYLT2,3,Microparticles
64167,Q6P179,ERAP2,2,Microvesicles
64210,Q96T76,MMS19,4,Microvesicles
64359,Q6DKJ4,NXN,4,Microvesicles
64419,Q8NCE2,MTMR14,2,Microvesicles
64422,Q9NT62,ATG3,7,Microvesicles
64423,Q27J81,INF2,10,Microparticles
64601,Q9H269,VPS16,2,Microvesicles
64759,Q68CZ2,TNS3,3,Microvesicles
64780,Q8TDZ2,MICAL1,8,Microparticles
64837,Q9H0B6,KLC2,6,Microvesicles
64841,Q96EK6,GNPNAT1,3,Microvesicles
64853,Q96BJ3,AIDA,9,Microvesicles
65062,Q96Q45,TMEM237,1,Microparticles
65082,Q96AX1,VPS33A,1,Microvesicles
65979,Q8IZ21,PHACTR4,2,Microvesicles
65992,Q96HY6,DDRGK1,4,Microvesicles
79058,Q9BZE9,ASPSCR1,2,Microvesicles
79180,Q96C19,EFHD2,7,Microparticles
79188,Q9BTV4,TMEM43,6,Microvesicles
79572,Q9H7F0,ATP13A3,2,Microvesicles
79591,Q5T2E6,C10orf76,1,Microvesicles
79624,Q9H993,C6orf211,3,Microvesicles
79654,Q5T447,HECTD3,10,Microvesicles
79672,Q9HA64,FN3KRP,3,Microvesicles
79711,Q8TEX9,IPO4,4,Microvesicles
79717,Q9HAB8,PPCS,3,Microvesicles
79735,Q9HA65,TBC1D17,2,Microvesicles
79763,Q96AB3,ISOC2,2,Microvesicles
79767,Q96BJ8,ELMO3,2,Microvesicles
79961,Q9H6A0,DENND2D,3,Microvesicles
79983,Q8WVV4,POF1B,3,Microvesicles
80005,Q9H7D0,DOCK5,4,Microvesicles
80019,Q9HAC8,UBTD1,5,Microvesicles
80223,Q6WKZ4,RAB11FIP1,4,Microvesicles
80301,Q8TD55,PLEKHO2,8,Microvesicles
80349,Q9GZS3,WDR61,1,Microvesicles
81533,Q8TB96,ITFG1,2,Microvesicles
81609,Q96L92,SNX27,2,Microvesicles
81619,Q8NG11,TSPAN14,8,Microparticles
81622,Q9H1C4,UNC93B1,2,Microvesicles
83594,Q9BQG2,NUDT12,1,Microparticles
83605,Q9BSQ5,CCM2,2,Microvesicles
83658,Q9NP97,DYNLRB1,6,Microvesicles
83696,Q96Q05,TRAPPC9,2,Microvesicles
83737,Q96J02,ITCH,10,Microvesicles
83985,Q9H2V7,SPNS1,1,Microvesicles
83986,Q9H0X4,ITFG3,1,Microvesicles
84230,Q8TDW0,LRRC8C,2,Microvesicles
84245,Q9BV20,MRI1,2,Microvesicles
84263,Q6YN16,HSDL2,6,Microvesicles
84267,Q5T6V5,C9orf64,5,Microvesicles
84293,Q9BRX8,FAM213A,4,Microparticles
84340,Q969S9,GFM2,2,Microvesicles
84376,Q86VS8,HOOK3,7,Microvesicles
84888,Q8TCT8,SPPL2A,2,Microvesicles
84898,Q6UX71,PLXDC2,1,Microparticles
84932,Q8WUD1,RAB2B,4,Microvesicles
85021,Q96D71,REPS1,2,Microvesicles
85377,Q8N3F8,MICALL1,1,Microvesicles
85440,Q96N67,DOCK7,10,Microvesicles
85456,Q9C0C2,TNKS1BP1,8,Microvesicles
90952,Q96AP7,ESAM,11,Microparticles
90957,Q6P158,DHX57,1,Microvesicles
91039,Q86TI2,DPP9,2,Microvesicles
91373,Q3KQV9,UAP1L1,2,Microvesicles
91862,Q96A59,MARVELD3,1,Microvesicles
92181,Q8WUN7,UBTD2,2,Microvesicles
92421,Q96CF2,CHMP4C,2,Microvesicles
93185,Q969P0,IGSF8,14,Microvesicles
93627,Q8TEA7,TBCK,1,Microvesicles
93663,Q8N392,ARHGAP18,13,Microparticles
94121,Q96C24,SYTL4,3,Microparticles
112936,Q4G0F5,VPS26B,2,Microvesicles
113026,Q8N3E9,PLCD3,2,Microvesicles
113246,Q99622,C12orf57,6,Microvesicles
113828,Q8NEG4,FAM83F,3,Microvesicles
114770,Q96PD5,PGLYRP2,10,Microparticles
114882,Q9BZF1,OSBPL8,2,Microvesicles
114883,Q96SU4,OSBPL9,2,Microvesicles
115548,Q0JRZ9,FCHO2,2,Microvesicles
116844,P02750,LRG1,3,Microparticles
121214,Q8NEX9,SDR9C7,1,Microvesicles
121391,Q7RTS7,KRT74,4,Microparticles
126014,Q8IYS5,OSCAR,1,Microvesicles
126298,Q8WZA9,IRGQ,7,Microvesicles
127018,Q5VWZ2,LYPLAL1,2,Microvesicles
128239,Q86VI3,IQGAP3,3,Microvesicles
128240,Q8NCW5,APOA1BP,3,Microvesicles
129285,Q6ZMI0,PPP1R21,2,Microvesicles
135114,Q9NQE9,HINT3,2,Microvesicles
135293,Q8IYS1,PM20D2,2,Microvesicles
140465,P14649,MYL6B,7,Microparticles
140609,Q8TDX7,NEK7,8,Microvesicles
144402,Q86YQ8,CPNE8,2,Microparticles
148113,Q8IUL8,CILP2,3,Microparticles
149371,Q8IYI6,EXOC8,4,Microvesicles
151011,Q9P0V9,SEPT10,2,Microvesicles
153364,Q68D91,MBLAC2,6,Microvesicles
154043,Q6P9H4,CNKSR3,2,Microvesicles
157769,Q658Y4,FAM91A1,1,Microvesicles
160428,Q3SY69,ALDH1L2,6,Microvesicles
161176,Q6ZMZ3,SYNE3,2,Microvesicles
161291,Q3MIR4,TMEM30B,2,Microvesicles
163590,Q8NFQ8,TOR1AIP2,2,Microvesicles
163590,Q9H496,TOR1AIP2,2,Microvesicles
196374,Q8N1N4,KRT78,8,Microparticles
196463,Q8NHP8,PLBD2,1,Microvesicles
197258,Q8N0W3,FUK,1,Microvesicles
199675,Q8IX19,C19orf59,6,Microparticles
199713,Q8WX94,NLRP7,1,Microvesicles
200014,Q5T0F9,CC2D1B,2,Microvesicles
201176,Q6ZUM4,ARHGAP27,2,Microvesicles
201294,Q70J99,UNC13D,12,Microparticles
201475,Q6IQ22,RAB12,6,Microvesicles
201626,Q6L8Q7,PDE12,3,Microvesicles
219771,Q8ND76,CCNY,10,Microvesicles
221061,Q5VUB5,FAM171A1,4,Microvesicles
221294,Q5TFE4,NT5DC1,1,Microvesicles
253725,Q9Y4E1,FAM21C,2,Microvesicles
257364,Q8WV41,SNX33,1,Microvesicles
261726,O75663,TIPRL,2,Microvesicles
283635,Q8N128,FAM177A1,2,Microvesicles
283748,Q86XP0,PLA2G4D,1,Microvesicles
283871,A6NDG6,PGP,5,Microvesicles
285527,O94915,FRYL,2,Microvesicles
286077,Q6ZRV2,FAM83H,1,Microvesicles
346389,Q6ZN28,MACC1,2,Microvesicles
347240,Q5T7B8,KIF24,1,Microparticles
374354,Q8NBF2,NHLRC2,7,Microvesicles
374882,Q6UW68,TMEM205,1,Microvesicles
374897,Q6UWP8,SBSN,2,Microvesicles
375790,O00468,AGRN,8,Microvesicles
641371,Q86TX2,ACOT1,1,Microvesicles
647024,Q5T0Z8,C6orf132,2,Microvesicles
727957,Q8NDA8,HEATR7A,2,Microvesicles
346,P55056,APOC4,2,Microparticles
800,Q05682,CALD1,4,Microparticles
1041,Q15517,CDSN,4,Microparticles
2192,P23142,FBLN1,7,Microparticles
2812,P13224,GP1BB,16,Microparticles
3384,P13598,ICAM2,9,Microparticles
3655,P23229,ITGA6,19,Microparticles
3694,P18564,ITGB6,1,Microparticles
3697,P19827,ITIH1,11,Microparticles
4052,Q14766,LTBP1,11,Microparticles
4081,Q13394,MAB21L1,1,Microparticles
4129,P27338,MAOB,5,Microparticles
4200,P23368,ME2,16,Microparticles
4634,P08590,MYL3,1,Microparticles
5197,P10720,PF4V1,2,Microparticles
5341,P08567,PLEK,14,Microparticles
5552,P10124,SRGN,2,Microparticles
6403,P16109,SELP,6,Microparticles
6742,Q04837,SSBP1,19,Microparticles
6786,Q13586,STIM1,10,Microparticles
7169,P07951,TPM2,15,Microparticles
7170,P06753,TPM3,30,Microparticles
8402,Q02978,SLC25A11,15,Microparticles
10476,O75947,ATP5H,17,Microparticles
10549,Q13162,PRDX4,21,Microparticles
10666,Q15762,CD226,8,Microparticles
10982,Q15555,MAPRE2,10,Microparticles
22908,Q9NTJ5,SACM1L,14,Microparticles
22915,Q13201,MMRN1,16,Microparticles
29780,Q9HBI1,PARVB,15,Microparticles
51495,Q9P035,PTPLAD1,3,Microparticles
57142,Q9NQC3,RTN4,18,Microparticles
64225,Q8NHH9,ATL2,2,Microparticles
80739,O95866,C6orf25,7,Microparticles
81027,Q9H4B7,TUBB1,23,Microparticles
83659,Q969V4,TEKT1,1,Microparticles
84833,Q96IX5,USMG5,4,Microparticles
90550,Q8NE86,MCU,1,Microparticles
116173,Q96DZ9,CMTM5,3,Microparticles
152815,Q8TBB0,THAP6,1,Microparticles
170392,Q8WWZ8,OIT3,3,Microparticles
201595,Q8TCJ2,STT3B,7,Microparticles
285195,Q8IVB4,SLC9A9,1,Microparticles
373156,Q9Y2Q3,GSTK1,15,Microparticles
388533,P60985,KRTDAP,1,Microparticles
165,Q8IUX7,AEBP1,6,Microparticles
288,Q12955,ANK3,1,Microparticles
319,Q13790,APOF,2,Microparticles
341,P02654,APOC1,2,Microparticles
344,P02655,APOC2,1,Microparticles
489,Q93084,ATP2A3,16,Microparticles
513,P30049,ATP5D,13,Microparticles
521,P56385,ATP5I,13,Microparticles
590,P06276,BCHE,1,Microparticles
1340,P14854,COX6B1,8,Microparticles
1374,P50416,CPT1A,18,Microparticles
1603,P61803,DAD1,11,Microparticles
1627,Q16643,DBN1,9,Microparticles
1776,Q13609,DNASE1L3,1,Microparticles
2010,P50402,EMD,8,Microparticles
2038,P16452,EPB42,5,Microparticles
2153,P12259,F5,17,Microparticles
2157,P00451,F8,1,Microparticles
2273,Q13642,FHL1,5,Microparticles
2533,O15117,FYB,9,Microparticles
2811,P07359,GP1BA,24,Microparticles
2815,P14770,GP9,11,Microparticles
2820,P43304,GPD2,9,Microparticles
2822,P80108,GPLD1,3,Microparticles
3026,Q14520,HABP2,1,Microparticles
3078,Q03591,CFHR1,1,Microparticles
3080,P36980,CFHR2,1,Microparticles
3083,Q04756,HGFAC,1,Microparticles
3155,P35914,HMGCL,4,Microparticles
3336,P61604,HSPE1,13,Microparticles
3543,P15814,IGLL1,1,Microparticles
3699,Q06033,ITIH3,8,Microparticles
3796,O00139,KIF2A,13,Microparticles
3985,P53671,LIMK2,1,Microparticles
3990,P11150,LIPC,1,Microparticles
3998,P49257,LMAN1,15,Microparticles
4057,P02788,LTF,7,Microparticles
4153,P11226,MBL2,4,Microparticles
4192,P21741,MDK,1,Microparticles
4246,O75556,SCGB2A1,1,Microparticles
4247,Q10469,MGAT2,1,Microparticles
4256,P08493,MGP,1,Microparticles
4632,P05976,MYL1,7,Microparticles
4638,Q15746,MYLK,9,Microparticles
4659,O14974,PPP1R12A,8,Microparticles
4697,O00483,NDUFA4,6,Microparticles
4698,Q16718,NDUFA5,5,Microparticles
4714,O95169,NDUFB8,1,Microparticles
4729,P19404,NDUFV2,6,Microparticles
5054,P05121,SERPINE1,11,Microparticles
5162,P11177,PDHB,14,Microparticles
5196,P02776,PF4,10,Microparticles
5199,P27918,CFP,2,Microparticles
5430,P24928,POLR2A,7,Microparticles
5473,P02775,PPBP,13,Microparticles
5589,P14314,PRKCSH,28,Microparticles
5648,P48740,MASP1,1,Microparticles
5742,P23219,PTGS1,12,Microparticles
5782,Q05209,PTPN12,14,Microparticles
5837,P11217,PYGM,4,Microparticles
5870,P20340,RAB6A,18,Microparticles
6001,O43665,RGS10,8,Microparticles
6252,Q16799,RTN1,3,Microparticles
6253,O75298,RTN2,1,Microparticles
6352,P13501,CCL5,4,Microparticles
6366,O00585,CCL21,1,Microparticles
6390,P21912,SDHB,12,Microparticles
6414,P49908,SEPP1,1,Microparticles
6499,Q15477,SKIV2L,3,Microparticles
6678,P09486,SPARC,6,Microparticles
6704,P22531,SPRR2E,5,Microparticles
6706,Q9BYE4,SPRR2G,1,Microparticles
6745,P43307,SSR1,10,Microparticles
6748,P51571,SSR4,12,Microparticles
6779,P02808,STATH,5,Microparticles
6836,O15260,SURF4,6,Microparticles
6916,P24557,TBXAS1,6,Microparticles
7040,P01137,TGFB1,11,Microparticles
7041,O43294,TGFB1I1,7,Microparticles
7076,P01033,TIMP1,3,Microparticles
7318,P41226,UBA7,11,Microparticles
7336,Q15819,UBE2V2,9,Microparticles
7873,P55145,MANF,12,Microparticles
7905,Q00765,REEP5,9,Microparticles
7920,O95870,ABHD16A,5,Microparticles
8436,O95810,SDPR,12,Microparticles
8530,O76096,CST7,1,Microparticles
8654,O76074,PDE5A,2,Microparticles
8815,O75531,BANF1,9,Microparticles
8832,Q9UIB8,CD84,5,Microparticles
8905,P56377,AP1S2,4,Microparticles
8935,O75563,SKAP2,10,Microparticles
9050,Q9H939,PSTPIP2,11,Microparticles
9217,O95292,VAPB,11,Microparticles
9260,Q9NR12,PDLIM7,10,Microparticles
9370,Q15848,ADIPOQ,1,Microparticles
9377,P20674,COX5A,13,Microparticles
9526,O75352,MPDU1,6,Microparticles
9535,O60234,GMFG,15,Microparticles
9554,O75396,SEC22B,18,Microparticles
10105,P30405,PPIF,6,Microparticles
10216,Q92954,PRG4,3,Microparticles
10235,Q7LDG7,RASGRP2,6,Microparticles
10313,O95197,RTN3,9,Microparticles
10382,P04350,TUBB4A,16,Microparticles
10398,P24844,MYL9,16,Microparticles
10550,O75915,ARL6IP5,14,Microparticles
10554,Q99943,AGPAT1,5,Microparticles
10855,Q9Y251,HPSE,9,Microparticles
10959,Q15363,TMED2,11,Microparticles
10972,P49755,TMED10,21,Microparticles
11117,Q9Y6C2,EMILIN1,9,Microparticles
11223,Q2TV78,MST1P9,1,Microparticles
11272,Q16378,PRR4,1,Microparticles
22818,P61923,COPZ1,9,Microparticles
22821,Q14644,RASA3,10,Microparticles
23344,Q9BSJ8,ESYT1,19,Microparticles
23526,Q92619,HMHA1,11,Microparticles
25843,Q9Y3A3,MOB4,2,Microparticles
25893,Q8NG06,TRIM58,8,Microparticles
25984,Q9C075,KRT23,1,Microparticles
26355,Q96A26,FAM162A,2,Microparticles
26953,O60518,RANBP6,4,Microparticles
27040,O43561,LAT,1,Microparticles
28984,Q9H4X1,RGCC,3,Microparticles
29094,Q3ZCW2,LGALSL,10,Microparticles
29109,Q9Y613,FHOD1,11,Microparticles
50808,Q9UIJ7,AK3,12,Microparticles
50999,Q9Y3A6,TMED5,5,Microparticles
51031,Q9HC38,GLOD4,8,Microparticles
51097,Q8NBX0,SCCPDH,9,Microparticles
51266,Q9P126,CLEC1B,7,Microparticles
51297,Q9NP55,BPIFA1,2,Microparticles
51379,Q8IUI8,CRLF3,4,Microparticles
51411,Q9UBW5,BIN2,12,Microparticles
51635,Q9Y394,DHRS7,5,Microparticles
51706,Q9UHQ9,CYB5R1,4,Microparticles
51807,Q9NY65,TUBA8,8,Microparticles
54331,P59768,GNG2,4,Microparticles
54521,Q5JSH3,WDR44,3,Microparticles
54732,Q9BVK6,TMED9,15,Microparticles
54863,Q9NXH8,TOR4A,5,Microparticles
54918,Q9NX76,CMTM6,20,Microparticles
55129,Q9NW15,ANO10,1,Microparticles
55287,Q8WWA1,TMEM40,1,Microparticles
55914,Q96RT1,ERBB2IP,12,Microparticles
56005,Q969H8,C19orf10,12,Microparticles
56993,Q9NS69,TOMM22,11,Microparticles
57091,Q9NQ75,CASS4,4,Microparticles
57136,Q9HDC9,C20orf3,12,Microparticles
57506,Q7Z434,MAVS,1,Microparticles
64407,Q9NS28,RGS18,1,Microparticles
78989,Q9BWP8,COLEC11,1,Microparticles
80177,Q8N699,MYCT1,7,Microparticles
81542,Q9H3N1,TMX1,17,Microparticles
81855,Q9BWM7,SFXN3,18,Microparticles
83452,Q9H082,RAB33B,5,Microparticles
83699,Q9UJC5,SH3BGRL2,1,Microparticles
84162,Q2LD37,KIAA1109,1,Microparticles
84281,Q9BSF0,C2orf88,1,Microparticles
85236,O60814,HIST1H2BK,3,Microparticles
90070,Q9GZZ8,LACRT,1,Microparticles
91624,Q0ZGT2,NEXN,1,Microparticles
92675,Q8TEA8,DTD1,2,Microparticles
93035,Q86WI1,PKHD1L1,7,Microparticles
94081,Q9H9B4,SFXN1,18,Microparticles
115827,Q96E17,RAB3C,3,Microparticles
125988,Q5XKP0,C19orf70,2,Microparticles
137695,Q96MH6,TMEM68,1,Microparticles
151516,Q53RT3,ASPRV1,2,Microparticles
163882,Q6PJW8,CNST,2,Microparticles
199974,Q86W10,CYP4Z1,1,Microparticles
220081,Q5W0A0,FAM194B,1,Microparticles
259215,Q5SQ64,LY6G6F,2,Microparticles
319101,Q86Y46,KRT73,7,Microparticles
326624,Q96AX2,RAB37,1,Microparticles
340205,Q86YW5,TREML1,4,Microparticles
352999,Q6P5S2,C6orf58,1,Microparticles
388588,B2RUZ4,LOC388588,1,Microparticles
493856,Q8N5K1,CISD2,11,Microparticles
36,P45954,ACADSB,9,Microvesicles
91,P36896,ACVR1B,2,Microvesicles
205,P27144,AK4,1,Microparticles
1088,P31997,CEACAM8,10,Microparticles
1522,Q9UBR2,CTSZ,8,Microvesicles
1690,O43405,COCH,2,Microvesicles
2200,P35555,FBN1,3,Microvesicles
2944,P09488,GSTM1,5,Microparticles
2949,P46439,GSTM5,2,Microvesicles
3182,Q99729,HNRNPAB,5,Microparticles
4125,O00754,MAN2B1,8,Microvesicles
4508,P00846,ATP6,5,Microparticles
4684,P13591,NCAM1,1,Microvesicles
4921,Q16832,DDR2,3,Microvesicles
