ENTREZ GENE ID,Uniprot,GENE SYMBOL,OCCURRENCES
94039,Q8IZC7,ZNF101,1
113510,Q8TDG4,HELQ,1
114780,Q7Z442,PKD1L2,3
114788,Q7Z407,CSMD3,2
114792,Q96NJ5,KLHL32,1
114900,Q9BXJ3,C1QTNF4,1
114991,Q5T7W0,ZNF618,2
115701,Q86TB3,ALPK2,5
115703,O14559,ARHGAP33,2
116154,Q96KR7,PHACTR3,1
116931,Q86YW9,MED12L,4
117177,Q96QF0,RAB3IP,1
117532,Q8TDI7,TMC2,1
120114,Q8TDW7,FAT3,26
121006,A6NE01,FAM186A,28
122809,Q8WXH5,SOCS4,2
123720,Q8TF30,WHAMM,1
124245,Q86VM9,ZC3H18,32
125893,Q0VGE8,ZNF816,1
126017,Q6ZN06,ZNF813,1
126068,Q8N8Z8,ZNF441,1
127396,Q5T5D7,ZNF684,1
127733,Q96LJ8,UBXN10,1
128077,Q8IVB5,LIX1L,1
128272,Q8IW93,ARHGEF19,1
129446,A4UGR9,XIRP2,25
130507,Q6ZT12,UBR3,5
131544,Q68DQ2,CRYBG3,14
131873,A6NMZ7,COL6A6,3
131965,Q8TCB7,METTL6,1
133690,Q8WWF8,CAPSL,1
133957,Q96BQ5,CCDC127,23
135656,Q3MIW9,DPCR1,1
137362,Q8NHS2,GOT1L1,1
138474,Q8IZX4,TAF1L,1
139285,Q5JTC6,FAM123B,1
139411,Q96NR3,PTCHD1,1
140691,Q86WT6,TRIM69,4
142827,Q6P461,C10orf129,1
143689,Q7Z3Z4,PIWIL4,3
144577,Q96MD2,C12orf66,3
145264,Q8IW75,SERPINA12,1
145483,Q96MY7,FAM161B,2
145508,Q6ZU80,CEP128,2
145773,Q8TBF8,FAM81A,1
146183,Q7RTW8,OTOA,1
146664,Q3V5L5,MGAT5B,2
146862,Q8IWX7,UNC45B,3
147660,Q96N58,ZNF578,1
147945,Q96MN2,NLRP4,2
148206,Q96N38,ZNF714,1
149986,Q9BX40,LSM14B,27
150372,Q8NET5,NFAM1,1
150468,Q8IYA6,CKAP2L,1
151126,Q569K4,ZNF385B,1
151246,Q562F6,SGOL2,1
151525,Q8N9V3,WDSUB1,2
151903,Q8WUD4,CCDC12,1
152518,Q6ZNB6,NFXL1,3
153443,Q8NEF9,SRFBP1,2
153830,Q96MT1,RNF145,1
154664,Q86UQ4,ABCA13,23
157570,Q56NI9,ESCO2,3
158471,Q8WUY3,PRUNE2,12
158584,Q6GMR7,FAAH2,14
159195,Q70EL1,USP54,3
160418,Q6ZXV5,TMTC3,3
160622,Q7Z6J2,GRASP,1
160777,Q8IWA6,CCDC60,3
160851,Q86XP1,DGKH,1
161835,Q8NA03,FSIP1,2
162540,Q8IUH8,SPPL2C,1
162655,Q8TB69,ZNF519,1
163051,Q8N972,ZNF709,1
163259,Q68D51,DENND2C,1
165186,Q6ZUX3,FAM179A,23
166815,Q4W5G0,TIGD2,1
167359,Q8IY84,NIM1,1
170062,Q8NA70,FAM47B,1
170961,Q8TF21,ANKRD24,4
171019,Q8TE59,ADAMTS19,17
196441,O60293,ZFC3H1,7
197320,Q96MU6,ZNF778,2
199223,Q8NDW8,TTC21A,3
200373,Q4G0U5,PCDP1,1
200959,A8MPY1,GABRR3,1
201255,Q96CN5,LRRC45,1
201625,Q6ZR08,DNAH12,10
202915,Q6ZMB5,TMEM184A,6
203069,Q9Y3T6,R3HCC1,1
203447,Q7Z2Y5,NRK,3
206338,Q6Q4G3,AQPEP,1
219402,Q9H2K0,MTIF3,1
219654,Q8N2G6,ZCCHC24,2
220004,Q7Z5V6,PPP1R32,1
220992,Q8NCK3,ZNF485,1
221035,Q6NUK4,REEP3,1
221302,Q96AP4,ZUFSP,1
221981,Q9UPZ6,THSD7A,2
222546,Q8HWS3,RFX6,1
253143,Q5THK1,PRR14L,4
253943,Q7Z739,YTHDF3,6
254050,Q8N309,LRRC43,2
254225,Q8NCN4,RNF169,1
255403,Q3SXZ3,ZNF718,1
255738,Q8NBP7,PCSK9,32
256714,Q96T17,MAP7D2,20
259266,Q8IZT6,ASPM,25
282974,Q86UX6,STK32C,1
282996,Q5T481,RBM20,3
283777,Q8N8A8,FAM169B,1
284001,Q2TAC2,CCDC57,22
284390,Q0D2J5,ZNF763,1
284434,Q149M9,NWD1,2
284459,P10072,HKR1,2
285267,Q8N2I2,ZNF619,2
285613,Q8NC24,RELL2,3
285643,Q2VIQ3,KIF4B,30
285672,Q8N9Q2,SREK1IP1,1
286436,P0C1H6,H2BFM,1
326340,Q86SH2,ZAR1,1
339291,A6NM36,LRRC30,1
339344,Q86VE0,MYPOP,1
339834,Q8IYA8,CCDC36,1
340267,Q2UY09,COL28A1,3
340371,Q9NSY0,NRBP2,1
340441,Q6S8J7,POTEA,1
340554,Q5HYM0,ZC3H12B,1
341019,M0R2J8,DCDC1,2
341567,Q75WM6,H1FNT,1
342184,Q68DA7,FMN1,29
342618,P0C7P3,SLFN14,1
342850,A6NC57,ANKRD62,1
342945,P10073,ZSCAN22,1
343641,O95932,TGM6,22
345757,Q8TBP5,FAM174A,1
346171,Q9NU63,ZFP57,1
348807,Q494V2,CCDC37,3
360023,Q5SVQ8,ZBTB41,1
374393,Q6SJ93,FAM111B,2
374618,Q8N6V9,TEX9,1
374654,Q2M1P5,KIF7,1
374879,Q32M78,ZNF699,1
375248,A6QL64,ANKRD36,28
375287,Q6ZSC3,RBM43,1
375316,Q6ZP01,RBM44,1
376132,Q5BKY1,LRRC10,1
387496,Q6T310,RASL11A,1
387597,Q71H61,ILDR2,1
388135,Q2T9L4,C15orf59,1
389840,Q6ZN16,MAP3K15,1
390874,O60422,ONECUT3,10
390980,Q5CZA5,ZNF805,1
401505,Q8N4H5,TOMM5,4
431704,Q2M5E4,RGS21,1
440435,Q6PRD1,GPR179,6
441250,Q6NUM6,TYW1B,2
442038,Q6IMI6,SULT1C3,1
493860,Q6ZRK6,CCDC73,22
642658,Q7RTU7,SCXB,1
643836,Q8NB50,ZFP62,2
653073,A6NMD2,GOLGA8J,1
731220,Q6ZV50,RFX8,5
100129792,Q4G0S7,CCDC152,1
100131980,A8MUZ8,ZNF705G,1
100289635,Q86T29,ZNF605,2
2130,Q01844,EWSR1,35
3996,Q15334,LLGL1,32
4093,O15198,SMAD9,10
4281,O15344,MID1,28
4804,P08138,NGFR,23
5063,O75914,PAK3,10
6923,Q15370,TCEB2,35
7133,P20333,TNFRSF1B,4
7341,P63165,SUMO1,16
7425,O15240,VGF,21
9086,O14602,EIF1AY,9
9212,Q96GD4,AURKB,26
9491,Q92530,PSMF1,19
9962,Q9UGH3,SLC23A2,26
10112,O95235,KIF20A,30
10913,Q9UNE0,EDAR,2
22827,Q9UHX1,PUF60,33
26088,Q9UJY5,GGA1,7
30817,Q9UHX3,EMR2,35
51095,Q96Q11,TRNT1,2
55107,Q5XXA6,ANO1,20
55647,Q9NX57,RAB20,25
58490,Q9NQG5,RPRD1B,30
64220,Q9BX79,STRA6,16
79868,Q9NP73,ALG13,5
81846,Q86WG5,SBF2,7
83897,Q9BYR7,KRTAP3-2,2
85293,Q9BYR6,KRTAP3-3,26
85407,Q969G9,NKD1,21
89870,Q9C019,TRIM15,2
92745,Q8WUX1,SLC38A5,21
94015,Q9BSA4,TTYH2,24
123879,Q8IWE4,DCUN1D3,29
146059,Q8IWY9,CDAN1,4
147111,Q6P988,NOTUM,27
147495,Q8J025,APCDD1,4
390,P61587,RND3,26
858,P51636,CAV2,16
1029,P42771,CDKN2A,50
1029,Q8N726,CDKN2A,50
1209,O96005,CLPTM1,23
1287,P29400,COL4A5,28
5338,O14939,PLD2,27
5362,O75051,PLXNA2,31
5970,Q04206,RELA,23
7056,P07204,THBD,28
7068,P10828,THRB,2
7083,P04183,TK1,17
8882,O75312,ZNF259,33
9049,O00170,AIP,35
9057,Q92536,SLC7A6,30
9135,Q15276,RABEP1,4
9158,O43427,FIBP,38
9512,O75439,PMPCB,29
10200,Q99547,MPHOSPH6,1
10647,O95969,SCGB1D2,1
11245,Q14439,GPR176,1
28960,Q96C86,DCPS,22
28964,Q9Y2X7,GIT1,27
51465,Q9Y385,UBE2J1,1
64399,Q96QV1,HHIP,22
127845,Q6ZVE7,GOLT1A,1
203074,Q6UWB4,PRSS55,1
221955,Q8NCG7,DAGLB,22
1113,P10645,CHGA,27
1621,P09172,DBH,3
2015,Q14246,EMR1,1
2675,O00451,GFRA2,1
4217,Q99683,MAP3K5,6
6123,Q92901,RPL3L,8
9478,Q9NZU7,CABP1,2
22873,Q86YF9,DZIP1,1
25998,Q9P2D0,IBTK,4
51816,Q9NZK5,CECR1,5
54499,Q9UM00,TMCO1,24
55558,P51805,PLXNA3,12
79571,Q96CN9,GCC1,22
90139,Q96SJ8,TSPAN18,1
90204,Q9BR11,ZSWIM1,1
136227,Q96A83,EMID2,20
158763,Q6ZRI8,ARHGAP36,1
219428,Q8NGL9,OR4C16,1
253635,Q8N954,CCDC75,1
254786,Q9NZP0,OR6C3,1
283571,Q3B8N5,PROX2,2
653505,Q9Y536,PPIAL4B,27
360,Q92482,AQP3,3
366,O43315,AQP9,4
409,P32121,ARRB2,7
547,Q12756,KIF1A,7
550,Q9Y679,AUP1,20
834,P29466,CASP1,17
867,P22681,CBL,5
941,P33681,CD80,9
942,P42081,CD86,14
968,P34810,CD68,5
1436,P07333,CSF1R,3
1593,Q02318,CYP27A1,3
1612,P53355,DAPK1,4
1629,P11182,DBT,18
1730,O60879,DIAPH2,24
2213,P31994,FCGR2B,2
3052,P53701,HCCS,3
3092,O00291,HIP1,17
3290,P28845,HSD11B1,6
3430,P80217,IFI35,28
3563,P26951,IL3RA,1
3579,P25025,CXCR2,3
3658,P48200,IREB2,30
3662,Q15306,IRF4,4
3663,Q13568,IRF5,25
3681,Q13349,ITGAD,4
3682,P38570,ITGAE,4
3717,O60674,JAK2,28
3988,P38571,LIPA,22
4064,Q99467,CD180,5
4128,P21397,MAOA,8
4216,Q9Y6R4,MAP3K4,4
4321,P39900,MMP12,3
4514,P00414,COX3,1
4671,Q13075,NAIP,4
4790,P19838,NFKB1,7
4928,P52948,NUP98,19
5032,Q96G91,P2RY11,8
5096,P05166,PCCB,7
5293,O00329,PIK3CD,4
5321,P47712,PLA2G4A,29
5825,P28288,ABCD3,26
6556,P49279,SLC11A1,2
6646,P35610,SOAT1,19
6891,Q03519,TAP2,24
7024,Q12800,TFCP2,26
7204,O75962,TRIO,35
7337,Q05086,UBE3A,24
7922,Q92504,SLC39A7,23
8120,Q13367,AP3B2,7
8216,Q8N653,LZTR1,2
8287,O00507,USP9Y,7
8310,O15254,ACOX3,22
8395,O14986,PIP5K1B,14
8536,Q14012,CAMK1,5
8672,O43432,EIF4G3,33
8698,O95977,S1PR4,18
8714,O15438,ABCC3,33
8828,O60462,NRP2,28
8975,Q92995,USP13,6
9034,O00421,CCRL2,22
9197,O00400,SLC33A1,22
9363,Q14088,RAB33A,2
9495,P24588,AKAP5,4
9610,Q13671,RIN1,20
9692,O15091,KIAA0391,1
9703,Q14667,KIAA0100,2
9732,Q8N1I0,DOCK4,6
9779,Q92609,TBC1D5,4
9791,P48651,PTDSS1,21
9815,Q14161,GIT2,19
9854,O14523,C2CD2L,3
9892,O60641,SNAP91,11
9896,Q92562,FIG4,4
9909,O75064,DENND4B,4
10203,Q16602,CALCRL,6
10227,Q14728,MFSD10,21
10333,Q9Y2C9,TLR6,3
10437,P13284,IFI30,22
10462,Q8IUN9,CLEC10A,10
10636,O43566,RGS14,5
10827,Q9NRY5,FAM114A2,1
10956,Q13438,OS9,3
10994,A1L0T0,ILVBL,20
11010,P48060,GLIPR1,33
23048,Q96RU3,FNBP1,8
23078,A3KMH1,KIAA0564,4
23102,Q9UPU7,TBC1D2B,3
23185,Q92615,LARP4B,24
23190,Q92575,UBXN4,12
23197,Q96CS3,FAF2,22
23200,Q9Y2G3,ATP11B,26
23264,Q9UGR2,ZC3H7B,2
23287,Q9UPW5,AGTPBP1,10
23313,Q6ICG6,KIAA0930,4
23405,Q9UPY3,DICER1,26
23678,Q96BR1,SGK3,4
23762,Q969R2,OSBP2,14
25904,Q9H9A5,CNOT10,20
25938,Q86XA9,HEATR5A,30
26051,Q96T49,PPP1R16B,30
26057,O75179,ANKRD17,3
27035,Q9Y5S8,NOX1,4
27036,Q9Y286,SIGLEC7,13
27330,Q9UK32,RPS6KA6,10
29126,Q9NZQ7,CD274,46
29785,Q96SQ9,CYP2S1,5
29886,Q9Y5X2,SNX8,24
50489,Q9UJ71,CD207,4
51061,Q6PKC3,TXNDC11,1
51092,Q8NBJ9,SIDT2,2
51093,Q96FB5,RRNAD1,1
51177,Q53GL0,PLEKHO1,4
51291,Q9P107,GMIP,5
51296,Q8IY34,SLC15A3,4
51311,Q9NR97,TLR8,4
51517,Q9NZQ3,NCKIPSD,3
51703,Q9ULC5,ACSL5,20
54440,O75995,SASH3,22
54497,Q9P2D3,HEATR5B,27
54507,Q6UY14,ADAMTSL4,22
54808,Q7RTS9,DYM,2
54878,Q6V1X1,DPP8,2
54899,Q7Z7A4,PXK,24
54914,Q5VW36,FOCAD,5
54931,Q7L0Y3,RG9MTD1,1
54938,Q9NP81,SARS2,28
55034,Q96EN8,MOCOS,1
55454,Q8N6G5,CSGALNACT2,2
55526,Q96HY7,DHTKD1,1
55684,Q3YEC7,C9orf86,21
55686,Q8N565,MREG,22
55761,Q96AE7,TTC17,3
56052,Q9BT22,ALG1,21
56244,Q9UIR0,BTNL2,2
56648,Q9GZV4,EIF5A2,15
56888,Q9P0J7,KCMF1,24
56922,Q96RQ3,MCCC1,5
57103,Q9NQ88,C12orf5,26
57130,Q9HD20,ATP13A1,38
57169,Q9P2E3,ZNFX1,7
57282,Q6U841,SLC4A10,7
57326,Q96AQ6,PBXIP1,28
57646,Q96RU2,USP28,1
57704,Q9HCG7,GBA2,23
60488,P82673,MRPS35,22
60558,Q8N442,GUF1,2
63897,Q6AI08,HEATR6,23
63908,Q9H115,NAPB,6
64135,Q9BYX4,IFIH1,4
64342,Q53T59,HS1BP3,20
64834,Q9BW60,ELOVL1,21
79065,Q7Z3C6,ATG9A,19
79139,Q9BUN8,DERL1,31
79143,Q96N66,MBOAT7,32
79415,Q9BQA9,C17orf62,2
79626,Q6P589,TNFAIP8L2,3
79671,Q86UT6,NLRX1,15
79695,Q8IXK2,GALNT12,6
79705,Q38SD2,LRRK1,4
80018,Q14CX7,NAA25,35
80148,Q8N2U9,PQLC1,3
80221,Q96CM8,ACSF2,3
80222,Q9BW92,TARS2,2
80774,Q9BT23,LIMD2,23
83752,Q86WA8,LONP2,1
83937,Q9H2L5,RASSF4,4
84193,Q86TU7,SETD3,4
84447,Q86TM6,SYVN1,19
84449,Q96JL9,ZNF333,3
84665,Q86TC9,MYPN,2
84803,Q53EU6,AGPAT9,3
84938,Q96DT6,ATG4C,1
84940,Q6QEF8,CORO6,25
89790,Q96LC7,SIGLEC10,4
90102,Q86SQ0,PHLDB2,4
91056,Q2VPB7,AP5B1,17
112616,Q96FZ5,CMTM7,15
114879,Q9H0X9,OSBPL5,2
114885,Q9BXB4,OSBPL11,20
116984,Q8WZ64,ARAP2,6
118788,Q6ZUJ8,PIK3AP1,15
131450,Q8TD46,CD200R1,4
134957,Q5T5C0,STXBP5,2
144983,Q32P51,HNRNPA1L2,38
152273,Q6ZNL6,FGD5,4
170685,Q8NFP7,NUDT10,1
197322,Q4G176,ACSF3,3
199746,Q8WU68,U2AF1L4,34
201562,Q6Y1H2,PTPLB,3
202018,Q6NXT6,TAPT1,2
206358,Q7Z2H8,SLC36A1,3
219855,Q8TED4,SLC37A2,25
221154,Q8IYU8,EFHA1,23
254531,Q643R3,LPCAT4,3
257106,Q7Z6I6,ARHGAP30,6
283234,A6NC98,CCDC88B,14
348327,Q6P9A1,ZNF530,2
374403,Q8IV04,TBC1D10C,19
374868,O43861,ATP9B,35
375056,Q5JRA6,MIA3,27
401548,Q5VWJ9,SNX30,2
643853,Q6ZT21,TMPPE,2
653857,Q9C0K3,ACTR3C,11
654429,Q8N967,LRTM2,2
729747,C9JN71,ZNF878,3
534,O95670,ATP6V1G2,2
578,Q16611,BAK1,1
815,Q9UQM7,CAMK2A,6
1798,Q9H3H5,DPAGT1,2
2110,Q16134,ETFDH,19
2166,O00519,FAAH,3
2531,Q06136,KDSR,15
2706,P29033,GJB2,18
2859,Q9HC97,GPR35,3
2926,Q12849,GRSF1,28
3421,P51553,IDH3G,2
3984,P53667,LIMK1,2
4034,O75427,LRCH4,25
4524,P42898,MTHFR,32
4700,P56556,NDUFA6,14
5108,Q15154,PCM1,24
5653,Q92876,KLK6,31
5966,Q04864,REL,2
6273,P29034,S100A2,21
6655,Q07890,SOS2,3
7405,Q9P2Y5,UVRAG,22
7447,P62760,VSNL1,31
7466,O76024,WFS1,32
8209,A0A0B4J2D5,C21orf33,3
8209,P0DPI2,C21orf33,3
8560,O15121,DEGS1,22
8733,O43292,GPAA1,1
8925,Q15751,HERC1,7
9333,O43548,TGM5,28
9397,O60551,NMT2,36
9670,O94829,IPO13,27
9926,Q92604,LPGAT1,2
9927,O95140,MFN2,2
10170,Q9BPW9,DHRS9,1
10332,Q9H2X3,CLEC4M,1
10479,Q92581,SLC9A6,21
10797,P13995,MTHFD2,28
10975,O14957,UQCR11,24
11182,Q9UGQ3,SLC2A6,27
11214,Q12802,AKAP13,17
11219,Q9BQ50,TREX2,2
22902,Q7L099,RUFY3,23
23151,Q6IC98,GRAMD4,2
23505,Q92545,TMEM131,5
23658,Q9Y4Y9,LSM5,24
23770,Q14318,FKBP8,3
25874,O95563,BRP44,17
25920,Q8WX92,COBRA1,29
25979,Q6IAN0,DHRS7B,18
26525,Q9UBH0,IL36RN,1
26608,Q9Y4P3,TBL2,20
27089,O14949,UQCRQ,29
28958,Q9Y2R0,CCDC56,18
28972,Q9Y6A9,SPCS1,17
51063,Q9HA72,CALHM2,21
51073,Q9BYD3,MRPL4,16
51522,Q9P0S9,TMEM14C,24
51604,Q969N2,PIGT,2
53407,Q9P2W9,STX18,1
54464,Q8IZH2,XRN1,1
54502,A0AV96,RBM47,4
54704,Q9P0J1,PDP1,26
54828,Q9H6U6,BCAS3,2
54939,Q9H0A8,COMMD4,25
54940,Q9NX40,OCIAD1,16
55157,Q6PI48,DARS2,26
55347,Q9NUJ1,ABHD10,22
55831,Q9P0I2,EMC3,15
55972,Q8TBP6,SLC25A40,23
55973,Q9UHQ4,BCAP29,19
56894,Q9NRZ7,AGPAT3,2
56983,Q8NBL1,POGLUT1,18
57118,Q8IU85,CAMK1D,1
57404,Q6UW02,CYP20A1,1
58504,Q7Z5H3,ARHGAP22,2
60526,Q9H6V9,C2orf43,1
79587,Q9HA77,CARS2,21
79670,Q5VYS8,ZCCHC6,3
79719,Q6PD74,AAGAB,4
79939,Q96K37,SLC35E1,26
80324,Q9Y606,PUS1,24
81889,Q6P587,FAHD1,19
85365,Q9H553,ALG2,15
91012,Q8N5B7,CERS5,1
91289,Q9BU23,LMF2,19
92912,Q8WVN8,UBE2Q2,1
93380,Q8N4V1,MMGT1,27
118932,Q5VYY1,ANKRD22,21
122011,Q8N752,CSNK1A1L,9
158747,Q8NHP6,MOSPD2,2
253782,Q6ZMG9,CERS6,1
284366,Q9UKQ9,KLK9,1
326625,Q96EY8,MMAB,21
390928,Q6ZNF0,PAPL,1
399512,Q3KQZ1,SLC25A35,3
414919,Q6P1X6,C8orf82,21
644054,B3EWG3,FAM25C,1
644054,B3EWG5,FAM25C,1
644054,B3EWG6,FAM25C,1
653784,Q6P582,MZT2A,27
868,Q13191,CBLB,4
1241,Q15722,LTB4R,2
1880,P32249,GPR183,23
2123,P22794,EVI2A,2
2564,P78334,GABRE,1
3134,P30511,HLA-F,32
3937,Q13094,LCP2,4
4322,P45452,MMP13,23
5027,Q99572,P2RX7,22
6539,P48065,SLC6A12,1
7099,O00206,TLR4,4
7707,Q9UQR1,ZNF148,2
7940,O00453,LST1,6
8522,O60861,GAS7,18
8778,O15389,SIGLEC5,2
9051,O43586,PSTPIP1,1
9910,B7ZAP0,RABGAP1L,5
9910,Q5R372,RABGAP1L,5
10261,O95976,IGSF6,1
11024,O75019,LILRA1,1
11309,O94956,SLCO2B1,7
26469,Q99952,PTPN18,4
27074,Q9UQV4,LAMP3,1
50485,Q9NZC9,SMARCAL1,1
50856,Q9UMR7,CLEC4A,8
53827,Q96DB9,FXYD5,1
54904,Q9BZ95,WHSC1L1,3
55248,Q9H813,TMEM206,14
56833,Q9P0V8,SLAMF8,1
64420,Q6UWL2,SUSD1,21
64744,Q8WU79,SMAP2,1
79594,Q969V5,MUL1,1
79890,Q8TB24,RIN3,1
80119,Q9H611,PIF1,2
81688,Q9GZU0,C6orf62,1
220965,Q8NE31,FAM13C,2
285513,Q6ZVF9,GPRIN3,2
338442,Q8TDS4,HCAR2,1
401934,E7ERA6,RNF223,1
645974,Q5JQF8,PABPC1L2B,2
662,Q12981,BNIP1,1
841,Q14790,CASP8,23
1047,O14967,CLGN,1
1300,Q03692,COL10A1,29
1718,Q15392,DHCR24,28
1811,P40879,SLC26A3,2
3565,P05112,IL4,1
4145,P42679,MATK,1
4752,P51956,NEK3,1
6527,Q9NY91,SLC5A4,1
6688,P17947,SPI1,1
8031,Q13772,NCOA4,23
9002,Q96RI0,F2RL3,1
9267,Q15438,CYTH1,6
10430,Q9BVK8,TMEM147,22
10454,Q15750,TAB1,1
11015,O43731,KDELR3,1
51478,P56937,HSD17B7,4
54929,Q9NX61,TMEM161A,1
55796,Q9NUK0,MBNL3,1
80267,Q9BZQ6,EDEM3,3
81494,Q9BXR6,CFHR5,1
83693,Q3SXM5,HSDL1,2
128346,Q8NEQ5,C1orf162,1
163589,Q8NAT2,TDRD5,1
203238,Q6TFL3,CCDC171,8
374659,Q8N4P3,HDDC3,1
175,P20933,AGA,19
176,P16112,ACAN,23
199,P55008,AIF1,25
251,P10696,ALPPL2,29
318,P50583,NUDT2,20
399,Q15669,RHOH,24
545,Q13535,ATR,20
549,Q13825,AUH,16
650,P12643,BMP2,16
664,Q12983,BNIP3,17
705,Q13895,BYSL,21
796,P01258,CALCA,22
796,P06881,CALCA,22
846,P41180,CASR,19
978,P32320,CDA,19
1350,P15954,COX7C,25
1478,P33240,CSTF2,28
1485,P78358,CTAG1B,31
1600,O75553,DAB1,12
1630,P43146,DCC,15
1670,Q01523,DEFA5,19
1678,O60220,TIMM8A,21
1725,P49366,DHPS,21
1780,O14576,DYNC1I1,29
1786,P26358,DNMT1,30
1870,Q14209,E2F2,19
1949,Q15768,EFNB3,37
2235,P22830,FECH,8
2315,Q16655,MLANA,24
2395,Q16595,FXN,25
2525,P21217,FUT3,24
2702,P36382,GJA5,24
2863,O43194,GPR39,24
2919,P09341,CXCL1,20
3037,Q92819,HAS2,21
3077,Q30201,HFE,22
3177,Q14542,SLC29A2,20
3619,Q9NQS7,INCENP,34
3705,Q13572,ITPK1,25
3784,P51787,KCNQ1,19
3918,Q13753,LAMC2,36
4016,Q08397,LOXL1,18
4038,O75096,LRP4,26
4061,Q16553,LY6E,18
4110,P43364,MAGEA11,19
4116,P61326,MAGOH,23
4234,Q9UBP6,METTL1,21
4327,Q99542,MMP19,26
4359,P25189,MPZ,19
4685,O15394,NCAM2,26
4706,O14561,NDUFAB1,22
4709,O43676,NDUFB3,22
4884,Q15818,NPTX1,19
5002,Q96BI1,SLC22A18,20
5010,O75508,CLDN11,23
5042,Q9H361,PABPC3,34
5051,Q99487,PAFAH2,16
5137,Q14123,PDE1C,25
5195,O75381,PEX14,14
5356,O43660,PLRG1,19
5393,Q06265,EXOSC9,20
5394,Q01780,EXOSC10,22
5414,O43236,SEPT4,24
5511,Q12972,PPP1R8,19
5531,P60510,PPP4C,30
5602,P53779,MAPK10,25
5645,P07478,PRSS2,19
5678,Q00887,PSG9,18
5747,Q05397,PTK2,25
5787,P23467,PTPRB,20
6098,P08922,ROS1,22
6307,Q15800,MSMO1,15
6341,O75880,SCO1,20
6374,P42830,CXCL5,21
6399,P0DI81,TRAPPC2,17
6399,P0DI82,TRAPPC2,17
6430,Q13243,SRSF5,25
6443,Q16585,SGCB,21
6567,P36021,SLC16A2,19
6595,P51531,SMARCA2,21
6604,Q6STE5,SMARCD3,24
6631,P09234,SNRPC,27
7091,Q04727,TLE4,27
7130,P98066,TNFAIP6,12
7140,P45378,TNNT3,22
7342,Q9NZI7,UBP1,18
7436,P98155,VLDLR,16
7567,P17023,ZNF19,23
7741,Q16670,ZNF187,20
7857,P13521,SCG2,21
7869,Q13214,SEMA3B,12
7915,P51649,ALDH5A1,24
8266,P11441,UBL4A,23
8409,Q9UBK9,UXT,33
8576,O75716,STK16,27
8674,O75379,VAMP4,19
8706,O75752,B3GALNT1,25
8749,Q9Y3Q7,ADAM18,24
8848,Q15714,TSC22D1,20
8872,O75794,CDC123,31
8996,O60936,NOL3,21
9047,Q9NP31,SH2D2A,22
9077,O95661,DIRAS3,21
9130,Q14320,FAM50A,12
9167,O14548,COX7A2L,19
9196,O43448,KCNAB3,21
9215,O95461,LARGE,20
9308,Q01151,CD83,14
9330,Q9Y5Q9,GTF3C3,13
9388,Q9Y5X9,LIPG,21
9412,Q13503,MED21,20
9451,Q9NZJ5,EIF2AK3,26
9538,O14681,EI24,20
9570,O14653,GOSR2,17
9609,O95755,RAB36,10
9635,Q9UQC9,CLCA2,21
9639,O15013,ARHGEF10,25
9730,Q9Y4B6,VPRBP,22
9735,P50748,KNTC1,32
9804,Q15388,TOMM20,26
9847,Q86YS7,KIAA0528,29
9859,Q5SW79,CEP170,26
9972,P49790,NUP153,18
10010,Q92844,TANK,20
10076,Q92729,PTPRU,17
10077,Q96QS1,TSPAN32,14
10149,Q8IZP9,GPR64,30
10248,O75817,POP7,14
10283,Q6UX04,CWC27,19
10289,O60739,EIF1B,18
10317,Q9Y2C3,B3GALT5,21
10331,Q9Y2A9,B3GNT3,22
10346,Q8IYM9,TRIM22,21
10439,Q99784,OLFM1,19
10461,Q12866,MERTK,24
10507,Q92854,SEMA4D,30
10523,Q8IWX8,CHERP,22
10560,O60779,SLC19A2,20
10612,O75382,TRIM3,23
10614,O94992,HEXIM1,17
10637,O75610,LEFTY1,18
10753,O14815,CAPN9,14
10762,Q9UKX7,NUP50,13
10783,Q9HC98,NEK6,13
10807,Q96C92,SDCCAG3,17
10814,Q6PUV4,CPLX2,29
10818,Q8WU20,FRS2,24
10944,O00193,C11orf58,18
10964,Q53G44,IFI44L,23
11068,O14569,CYB561D2,19
11145,P53816,PLA2G16,14
11152,Q9Y484,WDR45,20
11161,Q9UKR5,C14orf1,23
11173,Q9UKP4,ADAMTS7,22
11218,Q9UHI6,DDX20,29
11321,Q9HCN4,GPN1,25
11325,Q86XP3,DDX42,20
11340,Q96B26,EXOSC8,18
22806,Q9UKT9,IKZF3,21
22861,Q9C000,NLRP1,18
22885,O94929,ABLIM3,23
22929,P49903,SEPHS1,23
22938,Q13573,SNW1,19
22944,O60870,KIN,18
22954,Q13049,TRIM32,21
23076,Q14684,RRP1B,17
23080,Q8NBF6,AVL9,18
23089,Q86TG7,PEG10,29
23101,Q86YR7,MCF2L2,20
23149,O14526,FCHO1,19
23160,Q15061,WDR43,16
23199,Q14687,KIAA0182,22
23243,O15084,ANKRD28,21
23378,O43159,RRP8,21
23408,Q9NXA8,SIRT5,21
23484,O95214,LEPROTL1,23
23508,Q92623,TTC9,17
23536,Q9BUB4,ADAT1,12
23585,O95807,TMEM50A,21
23626,Q9Y5K1,SPO11,16
23731,Q9H330,TMEM245,19
23759,Q13356,PPIL2,20
25764,Q9NX55,C15orf63,22
25802,P29536,LMOD1,20
25911,Q9BVM2,DPCD,17
25915,Q9BU61,NDUFAF3,14
25926,Q9H8H0,NOL11,25
