ENTREZ GENE ID,GENE SYMBOL,OCCURRENCES,VESICLE TYPE
6494,SIPA1,2,Microvesicles
6504,SLAMF1,2,Microvesicles
6522,SLC4A2,2,Microvesicles
6526,SLC5A3,2,Microvesicles
6533,SLC6A6,2,Microvesicles
6541,SLC7A1,4,Microvesicles
6556,SLC11A1,1,Microvesicles
6560,SLC12A4,3,Microvesicles
6613,SUMO2,2,Microvesicles
6646,SOAT1,2,Microvesicles
6652,SORD,4,Microvesicles
6653,SORL1,4,Microvesicles
6773,STAT2,4,Microvesicles
6777,STAT5B,2,Microvesicles
6778,STAT6,2,Microvesicles
6868,ADAM17,1,Microvesicles
6890,TAP1,3,Microvesicles
6891,TAP2,2,Microvesicles
6892,TAPBP,2,Microvesicles
6904,TBCD,4,Microvesicles
6993,DYNLT1,2,Microvesicles
7011,TEP1,2,Microvesicles
7024,TFCP2,4,Microvesicles
7056,THBD,3,Microvesicles
7064,THOP1,1,Microvesicles
7074,TIAM1,2,Microvesicles
7095,SEC62,2,Microvesicles
7109,TRAPPC10,2,Microvesicles
7127,TNFAIP2,2,Microvesicles
7155,TOP2B,4,Microvesicles
7172,TPMT,3,Microvesicles
7204,TRIO,2,Microvesicles
7249,TSC2,2,Microvesicles
7257,TSNAX,3,Microvesicles
7305,TYROBP,2,Microvesicles
7322,UBE2D2,2,Microvesicles
7337,UBE3A,2,Microvesicles
7375,USP4,2,Microvesicles
7378,UPP1,2,Microvesicles
7399,USH2A,1,Microvesicles
7409,VAV1,2,Microvesicles
7454,WAS,2,Microvesicles
7555,CNBP,2,Microvesicles
7812,CSDE1,2,Microvesicles
7852,CXCR4,5,Microvesicles
7874,USP7,4,Microvesicles
7919,DDX39B,2,Microvesicles
7922,SLC39A7,2,Microvesicles
8065,CUL5,4,Microvesicles
8087,FXR1,2,Microvesicles
8120,AP3B2,2,Microvesicles
8216,LZTR1,1,Microvesicles
8243,SMC1A,2,Microvesicles
8263,F8A1,2,Microvesicles
8287,USP9Y,4,Microvesicles
8310,ACOX3,2,Microvesicles
8395,PIP5K1B,3,Microvesicles
8437,RASAL1,2,Microvesicles
8473,OGT,2,Microvesicles
8495,PPFIBP2,2,Microvesicles
8514,KCNAB2,2,Microvesicles
8517,IKBKG,2,Microvesicles
8536,CAMK1,3,Microvesicles
8539,API5,1,Microvesicles
8653,DDX3Y,4,Microvesicles
8666,EIF3G,2,Microvesicles
8672,EIF4G3,2,Microvesicles
8678,BECN1,2,Microvesicles
8698,S1PR4,2,Microvesicles
8714,ABCC3,4,Microvesicles
8723,SNX4,2,Microvesicles
8729,GBF1,2,Microvesicles
8751,ADAM15,2,Microvesicles
8761,PABPC4,4,Microvesicles
8803,SUCLA2,2,Microvesicles
8828,NRP2,1,Microvesicles
8829,NRP1,7,Microvesicles
8867,SYNJ1,2,Microvesicles
8874,ARHGEF7,2,Microvesicles
8879,SGPL1,2,Microvesicles
8890,EIF2B4,2,Microvesicles
8893,EIF2B5,4,Microvesicles
8906,AP1G2,1,Microvesicles
8942,KYNU,2,Microvesicles
8943,AP3D1,4,Microvesicles
8975,USP13,1,Microvesicles
9034,CCRL2,1,Microvesicles
9049,AIP,2,Microvesicles
9101,USP8,2,Microvesicles
9183,ZW10,4,Microvesicles
9184,BUB3,2,Microvesicles
9197,SLC33A1,2,Microvesicles
9208,LRRFIP1,3,Microvesicles
9238,TBRG4,2,Microvesicles
9294,S1PR2,1,Microvesicles
9320,TRIP12,4,Microvesicles
9354,UBE4A,2,Microvesicles
9363,RAB33A,1,Microvesicles
9373,PLAA,2,Microvesicles
9424,KCNK6,1,Microvesicles
9448,MAP4K4,7,Microvesicles
9459,ARHGEF6,2,Microvesicles
9473,C1orf38,2,Microvesicles
9482,STX8,2,Microvesicles
9495,AKAP5,2,Microvesicles
9512,PMPCB,1,Microvesicles
9521,EEF1E1,5,Microvesicles
9545,RAB3D,6,Microvesicles
9567,GTPBP1,4,Microvesicles
9577,BRE,4,Microvesicles
9610,RIN1,1,Microvesicles
9648,GCC2,1,Microvesicles
9690,UBE3C,2,Microvesicles
9692,KIAA0391,1,Microvesicles
9693,RAPGEF2,3,Microvesicles
9703,KIAA0100,2,Microvesicles
9725,TMEM63A,5,Microvesicles
9732,DOCK4,2,Microvesicles
9779,TBC1D5,2,Microvesicles
9791,PTDSS1,2,Microvesicles
9815,GIT2,2,Microvesicles
9844,ELMO1,4,Microvesicles
9854,C2CD2L,2,Microvesicles
9892,SNAP91,1,Microvesicles
9896,FIG4,2,Microvesicles
9909,DENND4B,2,Microvesicles
9958,USP15,2,Microvesicles
9962,SLC23A2,2,Microvesicles
9980,DOPEY2,2,Microvesicles
9989,PPP4R1,2,Microvesicles
9990,SLC12A6,4,Microvesicles
9991,PTBP3,2,Microvesicles
10048,RANBP9,2,Microvesicles
10066,SCAMP2,3,Microvesicles
10129,FRY,1,Microvesicles
10154,PLXNC1,4,Microvesicles
10162,LPCAT3,4,Microvesicles
10202,DHRS2,2,Microvesicles
10203,CALCRL,2,Microvesicles
10227,MFSD10,2,Microvesicles
10277,UBE4B,2,Microvesicles
10288,LILRB2,2,Microvesicles
10333,TLR6,1,Microvesicles
10396,ATP8A1,2,Microvesicles
10437,IFI30,1,Microvesicles
10451,VAV3,2,Microvesicles
10457,GPNMB,3,Microvesicles
10458,BAIAP2,6,Microvesicles
10462,CLEC10A,2,Microvesicles
10466,COG5,2,Microvesicles
10494,STK25,4,Microvesicles
10533,ATG7,5,Microvesicles
10541,ANP32B,1,Microvesicles
10553,HTATIP2,2,Microvesicles
10564,ARFGEF2,2,Microvesicles
10565,ARFGEF1,2,Microvesicles
10636,RGS14,2,Microvesicles
10640,EXOC5,4,Microvesicles
10659,CELF2,2,Microvesicles
10749,KIF1C,3,Microvesicles
10802,SEC24A,2,Microvesicles
10827,FAM114A2,1,Microvesicles
10844,TUBGCP2,4,Microvesicles
10859,LILRB1,2,Microvesicles
10875,FGL2,2,Microvesicles
10892,MALT1,2,Microvesicles
10956,OS9,2,Microvesicles
10973,ASCC3,2,Microvesicles
10988,METAP2,1,Microvesicles
10994,ILVBL,2,Microvesicles
11000,SLC27A3,2,Microvesicles
11006,LILRB4,2,Microvesicles
11010,GLIPR1,2,Microvesicles
11025,LILRB3,2,Microvesicles
11054,OGFR,2,Microvesicles
11060,WWP2,4,Microvesicles
11096,ADAMTS5,1,Microvesicles
11138,TBC1D8,2,Microvesicles
11212,PROSC,4,Microvesicles
11240,PADI2,1,Microvesicles
11260,XPOT,4,Microvesicles
11313,LYPLA2,4,Microvesicles
22824,HSPA4L,5,Microvesicles
22841,RAB11FIP2,2,Microvesicles
22848,AAK1,2,Microvesicles
22870,PPP6R1,2,Microvesicles
22872,SEC31A,2,Microvesicles
22875,ENPP4,4,Microvesicles
22978,NT5C2,4,Microvesicles
23012,STK38L,4,Microvesicles
23019,CNOT1,4,Microvesicles
23028,KDM1A,1,Microvesicles
23039,XPO7,4,Microvesicles
23041,MON2,2,Microvesicles
23043,TNIK,3,Microvesicles
23047,PDS5B,1,Microvesicles
23048,FNBP1,1,Microvesicles
23077,MYCBP2,2,Microvesicles
23078,KIAA0564,2,Microvesicles
23102,TBC1D2B,2,Microvesicles
23122,CLASP2,2,Microvesicles
23140,ZZEF1,2,Microvesicles
23158,TBC1D9,1,Microvesicles
23165,NUP205,2,Microvesicles
23170,TTLL12,4,Microvesicles
23171,GPD1L,2,Microvesicles
23173,METAP1,1,Microvesicles
23185,LARP4B,2,Microvesicles
23190,UBXN4,2,Microvesicles
23192,ATG4B,4,Microvesicles
23197,FAF2,2,Microvesicles
23200,ATP11B,2,Microvesicles
23204,ARL6IP1,2,Microvesicles
23214,XPO6,2,Microvesicles
23216,TBC1D1,2,Microvesicles
23244,PDS5A,2,Microvesicles
23250,ATP11A,2,Microvesicles
23262,PPIP5K2,2,Microvesicles
23264,ZC3H7B,2,Microvesicles
23277,KIAA0664,2,Microvesicles
23279,NUP160,2,Microvesicles
23287,AGTPBP1,2,Microvesicles
23313,KIAA0930,2,Microvesicles
23335,WDR7,2,Microvesicles
23339,VPS39,2,Microvesicles
23348,DOCK9,4,Microvesicles
23358,USP24,4,Microvesicles
23380,SRGAP2,2,Microvesicles
23395,LARS2,2,Microvesicles
23396,PIP5K1C,2,Microvesicles
23405,DICER1,2,Microvesicles
23433,RHOQ,1,Microvesicles
23474,ETHE1,4,Microvesicles
23475,QPRT,3,Microvesicles
23503,ZFYVE26,2,Microvesicles
23534,TNPO3,5,Microvesicles
23545,ATP6V0A2,2,Microvesicles
23549,DNPEP,4,Microvesicles
23558,WBP2,1,Microvesicles
23586,DDX58,4,Microvesicles
23637,RABGAP1,2,Microvesicles
23646,PLD3,3,Microvesicles
23678,SGK3,2,Microvesicles
23729,SHPK,2,Microvesicles
23762,OSBP2,4,Microvesicles
25782,RAB3GAP2,2,Microvesicles
25793,FBXO7,3,Microvesicles
25814,ATXN10,4,Microvesicles
25831,HECTD1,3,Microvesicles
25851,TECPR1,2,Microvesicles
25904,CNOT10,2,Microvesicles
25938,HEATR5A,2,Microvesicles
25939,SAMHD1,3,Microvesicles
26000,TBC1D10B,2,Microvesicles
26019,UPF2,2,Microvesicles
26046,LTN1,2,Microvesicles
26051,PPP1R16B,2,Microvesicles
26052,DNM3,4,Microvesicles
26057,ANKRD17,1,Microvesicles
26060,APPL1,1,Microvesicles
26091,HERC4,2,Microvesicles
26270,FBXO6,2,Microvesicles
26504,CNNM4,4,Microvesicles
26523,EIF2C1,2,Microvesicles
26528,DAZAP1,2,Microvesicles
26873,OPLAH,4,Microvesicles
26973,CHORDC1,1,Microvesicles
27035,NOX1,2,Microvesicles
27036,SIGLEC7,2,Microvesicles
27069,GHITM,2,Microvesicles
27072,VPS41,2,Microvesicles
27143,KIAA1274,4,Microvesicles
27161,EIF2C2,3,Microvesicles
27243,CHMP2A,5,Microvesicles
27330,RPS6KA6,3,Microvesicles
28964,GIT1,3,Microvesicles
28969,BZW2,4,Microvesicles
29015,SLC43A3,2,Microvesicles
29099,COMMD9,2,Microvesicles
29110,TBK1,4,Microvesicles
29126,CD274,2,Microvesicles
29785,CYP2S1,2,Microvesicles
29886,SNX8,2,Microvesicles
29919,C18orf8,2,Microvesicles
30817,EMR2,2,Microvesicles
30835,CD209,2,Microvesicles
30849,PIK3R4,2,Microvesicles
50489,CD207,1,Microvesicles
50618,ITSN2,2,Microvesicles
50628,GEMIN4,2,Microvesicles
51061,TXNDC11,1,Microvesicles
51075,TMX2,1,Microvesicles
51092,SIDT2,2,Microvesicles
51093,RRNAD1,1,Microvesicles
51177,PLEKHO1,1,Microvesicles
51291,GMIP,2,Microvesicles
51296,SLC15A3,2,Microvesicles
51311,TLR8,2,Microvesicles
51382,ATP6V1D,4,Microvesicles
51466,EVL,2,Microvesicles
51477,ISYNA1,2,Microvesicles
51517,NCKIPSD,2,Microvesicles
51534,VTA1,6,Microvesicles
51703,ACSL5,1,Microvesicles
51765,MST4,5,Microvesicles
51816,CECR1,3,Microvesicles
53373,TPCN1,2,Microvesicles
53905,DUOX1,2,Microvesicles
53916,RAB4B,3,Microvesicles
54344,DPM3,2,Microvesicles
54436,SH3TC1,2,Microvesicles
54440,SASH3,1,Microvesicles
54480,CHPF2,1,Microvesicles
54497,HEATR5B,2,Microvesicles
54504,CPVL,4,Microvesicles
54505,DHX29,2,Microvesicles
54507,ADAMTSL4,1,Microvesicles
54518,APBB1IP,2,Microvesicles
54520,CCDC93,2,Microvesicles
54536,EXOC6,4,Microvesicles
54625,PARP14,4,Microvesicles
54808,DYM,1,Microvesicles
54809,SAMD9,2,Microvesicles
54878,DPP8,1,Microvesicles
54893,MTMR10,2,Microvesicles
54899,PXK,1,Microvesicles
54914,FOCAD,2,Microvesicles
54931,RG9MTD1,1,Microvesicles
54938,SARS2,1,Microvesicles
54947,LPCAT2,2,Microvesicles
55034,MOCOS,1,Microvesicles
55066,PDPR,2,Microvesicles
55144,LRRC8D,2,Microvesicles
55191,NADSYN1,4,Microvesicles
55201,MAP1S,2,Microvesicles
55229,PANK4,2,Microvesicles
55234,SMU1,2,Microvesicles
55357,TBC1D2,2,Microvesicles
55454,CSGALNACT2,2,Microvesicles
55526,DHTKD1,1,Microvesicles
55640,FLVCR2,2,Microvesicles
55666,NPLOC4,3,Microvesicles
55684,C9orf86,2,Microvesicles
55686,MREG,2,Microvesicles
55697,VAC14,2,Microvesicles
55699,IARS2,2,Microvesicles
55701,ARHGEF40,2,Microvesicles
55707,NECAP2,2,Microvesicles
55761,TTC17,2,Microvesicles
55823,VPS11,2,Microvesicles
55920,RCC2,1,Microvesicles
55930,MYO5C,1,Microvesicles
56052,ALG1,2,Microvesicles
56244,BTNL2,1,Microvesicles
56648,EIF5A2,4,Microvesicles
56888,KCMF1,2,Microvesicles
56889,TM9SF3,2,Microvesicles
56922,MCCC1,2,Microvesicles
57020,C16orf62,2,Microvesicles
57103,C12orf5,4,Microvesicles
57130,ATP13A1,2,Microvesicles
57169,ZNFX1,2,Microvesicles
57187,THOC2,2,Microvesicles
57282,SLC4A10,1,Microvesicles
57326,PBXIP1,2,Microvesicles
57447,NDRG2,2,Microvesicles
57468,SLC12A5,3,Microvesicles
57498,KIDINS220,1,Microvesicles
57515,SERINC1,2,Microvesicles
57521,RPTOR,2,Microvesicles
57522,SRGAP1,1,Microvesicles
57552,NCEH1,5,Microvesicles
57580,PREX1,2,Microvesicles
57646,USP28,1,Microvesicles
57674,RNF213,4,Microvesicles
57698,KIAA1598,4,Microvesicles
57704,GBA2,1,Microvesicles
57705,WDFY4,2,Microvesicles
57724,EPG5,2,Microvesicles
57731,SPTBN4,4,Microvesicles
58478,ENOPH1,3,Microvesicles
58484,NLRC4,2,Microvesicles
58513,EPS15L1,1,Microvesicles
59339,PLEKHA2,2,Microvesicles
60488,MRPS35,1,Microvesicles
60496,AASDHPPT,2,Microvesicles
60558,GUF1,2,Microvesicles
60626,RIC8A,4,Microvesicles
60684,TRAPPC11,2,Microvesicles
63897,HEATR6,2,Microvesicles
63908,NAPB,2,Microvesicles
63916,ELMO2,2,Microvesicles
64083,GOLPH3,1,Microvesicles
64098,PARVG,2,Microvesicles
64121,RRAGC,2,Microvesicles
64135,IFIH1,2,Microvesicles
64167,ERAP2,2,Microvesicles
64170,CARD9,2,Microvesicles
64210,MMS19,4,Microvesicles
64342,HS1BP3,2,Microvesicles
64419,MTMR14,2,Microvesicles
64601,VPS16,2,Microvesicles
64759,TNS3,3,Microvesicles
64834,ELOVL1,2,Microvesicles
65010,SLC26A6,2,Microvesicles
65082,VPS33A,1,Microvesicles
66005,CHID1,2,Microvesicles
79058,ASPSCR1,2,Microvesicles
79065,ATG9A,2,Microvesicles
79139,DERL1,1,Microvesicles
79143,MBOAT7,2,Microvesicles
79168,LILRA6,2,Microvesicles
79415,C17orf62,2,Microvesicles
79572,ATP13A3,2,Microvesicles
79591,C10orf76,1,Microvesicles
79624,C6orf211,3,Microvesicles
79626,TNFAIP8L2,2,Microvesicles
79631,EFTUD1,2,Microvesicles
79658,ARHGAP10,2,Microvesicles
79671,NLRX1,2,Microvesicles
79695,GALNT12,3,Microvesicles
79705,LRRK1,2,Microvesicles
79711,IPO4,4,Microvesicles
79763,ISOC2,2,Microvesicles
79861,TUBAL3,4,Microvesicles
80005,DOCK5,4,Microvesicles
80018,NAA25,4,Microvesicles
80148,PQLC1,2,Microvesicles
80155,NAA15,5,Microvesicles
80208,SPG11,2,Microvesicles
80221,ACSF2,2,Microvesicles
80222,TARS2,2,Microvesicles
80223,RAB11FIP1,4,Microvesicles
80336,PABPC1L,4,Microvesicles
80347,COASY,4,Microvesicles
80727,TTYH3,2,Microvesicles
80774,LIMD2,1,Microvesicles
81533,ITFG1,2,Microvesicles
81565,NDEL1,2,Microvesicles
81617,CAB39L,4,Microvesicles
81622,UNC93B1,2,Microvesicles
81846,SBF2,1,Microvesicles
83548,COG3,2,Microvesicles
83666,PARP9,4,Microvesicles
83696,TRAPPC9,2,Microvesicles
83752,LONP2,1,Microvesicles
83937,RASSF4,2,Microvesicles
83986,ITFG3,1,Microvesicles
83988,NCALD,3,Microvesicles
84034,EMILIN2,2,Microvesicles
84064,HDHD2,1,Microvesicles
84106,PRAM1,2,Microvesicles
84193,SETD3,2,Microvesicles
84230,LRRC8C,2,Microvesicles
84243,ZDHHC18,1,Microvesicles
84340,GFM2,2,Microvesicles
84447,SYVN1,1,Microvesicles
84449,ZNF333,1,Microvesicles
84665,MYPN,1,Microvesicles
84668,FAM126A,2,Microvesicles
84803,AGPAT9,2,Microvesicles
84888,SPPL2A,2,Microvesicles
84938,ATG4C,1,Microvesicles
84940,CORO6,1,Microvesicles
85377,MICALL1,1,Microvesicles
89790,SIGLEC10,2,Microvesicles
89910,UBE3B,3,Microvesicles
90102,PHLDB2,1,Microvesicles
90957,DHX57,1,Microvesicles
91039,DPP9,2,Microvesicles
91056,AP5B1,2,Microvesicles
91373,UAP1L1,2,Microvesicles
91526,ANKRD44,2,Microvesicles
91754,NEK9,4,Microvesicles
93627,TBCK,1,Microvesicles
112616,CMTM7,1,Microvesicles
112936,VPS26B,2,Microvesicles
113178,SCAMP4,2,Microvesicles
114879,OSBPL5,1,Microvesicles
114882,OSBPL8,2,Microvesicles
114883,OSBPL9,2,Microvesicles
114885,OSBPL11,2,Microvesicles
116984,ARAP2,2,Microvesicles
118788,PIK3AP1,1,Microvesicles
120892,LRRK2,2,Microvesicles
123283,TARSL2,4,Microvesicles
126014,OSCAR,1,Microvesicles
129285,PPP1R21,2,Microvesicles
130589,GALM,4,Microvesicles
131450,CD200R1,2,Microvesicles
131544,CRYBG3,2,Microvesicles
134957,STXBP5,1,Microvesicles
144983,HNRNPA1L2,2,Microvesicles
145567,TTC7B,1,Microvesicles
149371,EXOC8,4,Microvesicles
152273,FGD5,1,Microvesicles
152518,NFXL1,2,Microvesicles
161176,SYNE3,2,Microvesicles
162466,PHOSPHO1,2,Microvesicles
163590,TOR1AIP2,2,Microvesicles
170506,DHX36,2,Microvesicles
170685,NUDT10,1,Microvesicles
197131,UBR1,2,Microvesicles
197258,FUK,1,Microvesicles
197322,ACSF3,2,Microvesicles
199713,NLRP7,1,Microvesicles
199746,U2AF1L4,4,Microvesicles
201562,PTPLB,2,Microvesicles
202018,TAPT1,2,Microvesicles
206358,SLC36A1,2,Microvesicles
219285,SAMD9L,2,Microvesicles
219855,SLC37A2,1,Microvesicles
221154,EFHA1,1,Microvesicles
221294,NT5DC1,1,Microvesicles
221472,FGD2,2,Microvesicles
221927,BRAT1,2,Microvesicles
221955,DAGLB,1,Microvesicles
254531,LPCAT4,2,Microvesicles
256364,EML3,2,Microvesicles
257106,ARHGAP30,2,Microvesicles
283234,CCDC88B,2,Microvesicles
283537,SLC46A3,1,Microvesicles
283820,NOMO2,2,Microvesicles
284194,LGALS9B,2,Microvesicles
285527,FRYL,2,Microvesicles
348327,ZNF530,1,Microvesicles
353189,SLCO4C1,1,Microvesicles
374403,TBC1D10C,2,Microvesicles
374786,EFCAB5,1,Microvesicles
374868,ATP9B,2,Microvesicles
375056,MIA3,2,Microvesicles
388325,SCIMP,1,Microvesicles
399909,PCNXL3,2,Microvesicles
401548,SNX30,2,Microvesicles
643853,TMPPE,2,Microvesicles
653857,ACTR3C,2,Microvesicles
654429,LRTM2,1,Microvesicles
729747,ZNF878,1,Microvesicles
100507714,LOC100507714,2,Microvesicles
491,ATP2B2,3,Microvesicles
534,ATP6V1G2,1,Microvesicles
578,BAK1,1,Microvesicles
810,CALML3,1,Microvesicles
815,CAMK2A,3,Microvesicles
839,CASP6,3,Microvesicles
1020,CDK5,3,Microvesicles
1120,CHKB,1,Microvesicles
1717,DHCR7,2,Microvesicles
1798,DPAGT1,1,Microvesicles
1823,DSC1,4,Microvesicles
1824,DSC2,1,Microvesicles
1825,DSC3,2,Microvesicles
1830,DSG3,1,Microvesicles
2110,ETFDH,1,Microvesicles
2166,FAAH,1,Microvesicles
2531,KDSR,1,Microvesicles
2706,GJB2,1,Microvesicles
2752,GLUL,1,Microvesicles
2764,GMFB,1,Microvesicles
2775,GNAO1,3,Microvesicles
2859,GPR35,1,Microvesicles
2926,GRSF1,1,Microvesicles
2954,GSTZ1,1,Microvesicles
3034,HAL,1,Microvesicles
3157,HMGCS1,3,Microvesicles
3337,DNAJB1,3,Microvesicles
3421,IDH3G,1,Microvesicles
3628,INPP1,1,Microvesicles
3713,IVL,1,Microvesicles
3898,LAD1,1,Microvesicles
3984,LIMK1,1,Microvesicles
4034,LRCH4,1,Microvesicles
4076,CAPRIN1,1,Microvesicles
4217,MAP3K5,1,Microvesicles
4343,MOV10,1,Microvesicles
4524,MTHFR,3,Microvesicles
4669,NAGLU,3,Microvesicles
4700,NDUFA6,1,Microvesicles
4940,OAS3,3,Microvesicles
5108,PCM1,1,Microvesicles
5268,SERPINB5,3,Microvesicles
5291,PIK3CB,1,Microvesicles
5317,PKP1,2,Microvesicles
5437,POLR2H,1,Microvesicles
5493,PPL,3,Microvesicles
5519,PPP2R1B,3,Microvesicles
5536,PPP5C,3,Microvesicles
5588,PRKCQ,1,Microvesicles
5608,MAP2K6,1,Microvesicles
5634,PRPS2,3,Microvesicles
5653,KLK6,1,Microvesicles
5715,PSMD9,3,Microvesicles
5780,PTPN9,1,Microvesicles
5966,REL,1,Microvesicles
5973,RENBP,1,Microvesicles
6192,RPS4Y1,3,Microvesicles
6273,S100A2,1,Microvesicles
6286,S100P,3,Microvesicles
6317,SERPINB3,1,Microvesicles
6318,SERPINB4,1,Microvesicles
6507,SLC1A3,1,Microvesicles
6655,SOS2,1,Microvesicles
6698,SPRR1A,1,Microvesicles
6699,SPRR1B,1,Microvesicles
6729,SRP54,1,Microvesicles
6737,TRIM21,1,Microvesicles
6780,STAU1,2,Microvesicles
6817,SULT1A1,1,Microvesicles
6820,SULT2B1,1,Microvesicles
7073,TIAL1,2,Microvesicles
7185,TRAF1,1,Microvesicles
7186,TRAF2,1,Microvesicles
7264,TSTA3,4,Microvesicles
7347,UCHL3,3,Microvesicles
7405,UVRAG,1,Microvesicles
7410,VAV2,4,Microvesicles
7447,VSNL1,3,Microvesicles
7466,WFS1,1,Microvesicles
7913,DEK,3,Microvesicles
8209,C21orf33,2,Microvesicles
8453,CUL2,1,Microvesicles
8518,IKBKAP,1,Microvesicles
8560,DEGS1,1,Microvesicles
8655,DYNLL1,3,Microvesicles
8681,JMJD7-PLA2G4B,1,Microvesicles
8733,GPAA1,1,Microvesicles
8891,EIF2B3,1,Microvesicles
8916,HERC3,1,Microvesicles
8925,HERC1,1,Microvesicles
9333,TGM5,1,Microvesicles
9392,TGFBRAP1,1,Microvesicles
9397,NMT2,1,Microvesicles
9670,IPO13,1,Microvesicles
9765,ZFYVE16,1,Microvesicles
9784,SNX17,3,Microvesicles
9926,LPGAT1,1,Microvesicles
9927,MFN2,2,Microvesicles
10159,ATP6AP2,2,Microvesicles
10170,DHRS9,1,Microvesicles
10197,PSME3,1,Microvesicles
10311,DSCR3,1,Microvesicles
10332,CLEC4M,1,Microvesicles
10360,NPM3,1,Microvesicles
10479,SLC9A6,1,Microvesicles
10482,NXF1,1,Microvesicles
10626,TRIM16,1,Microvesicles
10645,CAMKK2,1,Microvesicles
10670,RRAGA,1,Microvesicles
10797,MTHFD2,1,Microvesicles
10975,UQCR11,1,Microvesicles
11182,SLC2A6,1,Microvesicles
11214,AKAP13,1,Microvesicles
11219,TREX2,1,Microvesicles
11335,CBX3,1,Microvesicles
11338,U2AF2,3,Microvesicles
22853,LMTK2,1,Microvesicles
22884,WDR37,1,Microvesicles
22894,DIS3,1,Microvesicles
22902,RUFY3,1,Microvesicles
22949,PTGR1,4,Microvesicles
23151,GRAMD4,1,Microvesicles
23233,EXOC6B,3,Microvesicles
23382,AHCYL2,3,Microvesicles
23505,TMEM131,1,Microvesicles
23650,TRIM29,1,Microvesicles
23658,LSM5,1,Microvesicles
23770,FKBP8,1,Microvesicles
25839,COG4,1,Microvesicles
25874,BRP44,1,Microvesicles
25920,COBRA1,1,Microvesicles
25979,DHRS7B,1,Microvesicles
26525,IL36RN,1,Microvesicles
26608,TBL2,1,Microvesicles
27089,UQCRQ,1,Microvesicles
27128,CYTH4,1,Microvesicles
28958,CCDC56,1,Microvesicles
28970,C11orf54,3,Microvesicles
28972,SPCS1,1,Microvesicles
29086,BABAM1,1,Microvesicles
51028,VPS36,3,Microvesicles
51063,CALHM2,1,Microvesicles
51073,MRPL4,1,Microvesicles
51112,TRAPPC12,1,Microvesicles
51194,IPO11,1,Microvesicles
51228,GLTP,1,Microvesicles
51397,COMMD10,1,Microvesicles
51522,TMEM14C,1,Microvesicles
51593,SRRT,1,Microvesicles
51604,PIGT,1,Microvesicles
51667,NUB1,1,Microvesicles
51673,TPPP3,1,Microvesicles
53407,STX18,1,Microvesicles
53917,RAB24,1,Microvesicles
54464,XRN1,1,Microvesicles
54502,RBM47,1,Microvesicles
54704,PDP1,1,Microvesicles
54795,TRPM4,3,Microvesicles
54828,BCAS3,1,Microvesicles
54939,COMMD4,1,Microvesicles
54940,OCIAD1,1,Microvesicles
54961,SSH3,1,Microvesicles
55031,USP47,1,Microvesicles
55157,DARS2,1,Microvesicles
55160,ARHGEF10L,2,Microvesicles
55275,VPS53,3,Microvesicles
55324,ABCF3,3,Microvesicles
55347,ABHD10,2,Microvesicles
55601,DDX60,3,Microvesicles
55667,DENND4C,3,Microvesicles
55669,MFN1,1,Microvesicles
55690,PACS1,1,Microvesicles
55831,EMC3,1,Microvesicles
55862,ECHDC1,3,Microvesicles
55902,ACSS2,1,Microvesicles
55959,SULF2,1,Microvesicles
55972,SLC25A40,1,Microvesicles
55973,BCAP29,1,Microvesicles
56300,IL36G,1,Microvesicles
56894,AGPAT3,1,Microvesicles
56983,POGLUT1,1,Microvesicles
57016,AKR1B10,2,Microvesicles
57118,CAMK1D,1,Microvesicles
57404,CYP20A1,1,Microvesicles
57410,SCYL1,1,Microvesicles
57590,WDFY1,1,Microvesicles
58504,ARHGAP22,1,Microvesicles
60526,C2orf43,1,Microvesicles
63891,RNF123,1,Microvesicles
64222,TOR3A,1,Microvesicles
64328,XPO4,1,Microvesicles
64786,TBC1D15,3,Microvesicles
64848,YTHDC2,1,Microvesicles
79109,MAPKAP1,1,Microvesicles
79587,CARS2,1,Microvesicles
79670,ZCCHC6,1,Microvesicles
79719,AAGAB,1,Microvesicles
79837,PIP4K2C,3,Microvesicles
79913,ACTR5,1,Microvesicles
79939,SLC35E1,1,Microvesicles
79983,POF1B,3,Microvesicles
80124,VCPIP1,1,Microvesicles
80210,ARMC9,1,Microvesicles
80324,PUS1,1,Microvesicles
80349,WDR61,1,Microvesicles
81609,SNX27,2,Microvesicles
81889,FAHD1,1,Microvesicles
83871,RAB34,2,Microvesicles
83874,TBC1D10A,1,Microvesicles
83985,SPNS1,1,Microvesicles
84084,RAB6C,3,Microvesicles
84687,PPP1R9B,1,Microvesicles
84876,ORAI1,1,Microvesicles
84932,RAB2B,4,Microvesicles
85365,ALG2,1,Microvesicles
89941,RHOT2,1,Microvesicles
90809,TMEM55B,1,Microvesicles
91012,CERS5,1,Microvesicles
91289,LMF2,1,Microvesicles
92912,UBE2Q2,1,Microvesicles
93380,MMGT1,1,Microvesicles
118932,ANKRD22,1,Microvesicles
121214,SDR9C7,1,Microvesicles
122011,CSNK1A1L,3,Microvesicles
128239,IQGAP3,3,Microvesicles
148867,SLC30A7,1,Microvesicles
151556,GPR155,1,Microvesicles
158747,MOSPD2,1,Microvesicles
162605,KRT28,3,Microvesicles
196463,PLBD2,1,Microvesicles
201626,PDE12,3,Microvesicles
253782,CERS6,1,Microvesicles
283748,PLA2G4D,1,Microvesicles
284110,GSDMA,1,Microvesicles
