ENTREZ GENE ID,Uniprot,GENE SYMBOL,OCCURRENCES,VESICLE TYPE
131870,Q96DE0,NUDT16,2,Exosomes
132724,Q86T26,TMPRSS11B,1,Exosomes
135114,Q9NQE9,HINT3,4,Exosomes
135293,Q8IYS1,PM20D2,3,Exosomes
137075,Q96B33,CLDN23,2,Exosomes
137492,Q8NEZ2,VPS37A,2,Exosomes
140465,P14649,MYL6B,12,Exosomes
140469,Q8WXR4,MYO3B,3,Exosomes
140609,Q8TDX7,NEK7,4,Exosomes
140735,Q96FJ2,DYNLL2,7,Exosomes
144402,Q86YQ8,CPNE8,15,Exosomes
145482,Q8N8N7,PTGR2,9,Exosomes
145553,Q86V88,MDP1,2,Exosomes
147798,Q7Z404,TMC4,1,Exosomes
148113,Q8IUL8,CILP2,1,Exosomes
148808,Q8N468,MFSD4,2,Exosomes
149371,Q8IYI6,EXOC8,9,Exosomes
149428,Q7Z465,BNIPL,1,Exosomes
151011,Q9P0V9,SEPT10,4,Exosomes
151449,Q7Z4P5,GDF7,1,Exosomes
153364,Q68D91,MBLAC2,5,Exosomes
154043,Q6P9H4,CNKSR3,5,Exosomes
157769,Q658Y4,FAM91A1,5,Exosomes
158158,Q8IZ41,RASEF,1,Exosomes
161176,Q6ZMZ3,SYNE3,3,Exosomes
161198,Q86T13,CLEC14A,2,Exosomes
161291,Q3MIR4,TMEM30B,6,Exosomes
163351,Q6ZN66,GBP6,1,Exosomes
196374,Q8N1N4,KRT78,11,Exosomes
196385,Q8IVF4,DNAH10,4,Exosomes
196463,Q8NHP8,PLBD2,2,Exosomes
197258,Q8N0W3,FUK,3,Exosomes
199731,Q8NFZ8,CADM4,1,Exosomes
200014,Q5T0F9,CC2D1B,4,Exosomes
200894,Q3SXY8,ARL13B,2,Exosomes
201294,Q70J99,UNC13D,3,Exosomes
201475,Q6IQ22,RAB12,10,Exosomes
201626,Q6L8Q7,PDE12,2,Exosomes
202333,Q8N3K9,CMYA5,2,Exosomes
219333,O75317,USP12,1,Exosomes
219771,Q8ND76,CCNY,5,Exosomes
220323,Q86UD1,OAF,1,Exosomes
221061,Q5VUB5,FAM171A1,5,Exosomes
221294,Q5TFE4,NT5DC1,2,Exosomes
252839,Q9P0T7,TMEM9,2,Exosomes
253725,Q9Y4E1,FAM21C,1,Exosomes
254295,Q5SRE7,PHYHD1,1,Exosomes
255743,Q6UXI9,NPNT,8,Exosomes
256691,Q7Z304,MAMDC2,4,Exosomes
257364,Q8WV41,SNX33,1,Exosomes
261726,O75663,TIPRL,6,Exosomes
261729,Q8NFT2,STEAP2,2,Exosomes
266977,Q5T601,GPR110,1,Exosomes
283635,Q8N128,FAM177A1,5,Exosomes
283987,Q8IV36,C17orf28,2,Exosomes
284207,Q641Q3,METRNL,3,Exosomes
284217,P25391,LAMA1,9,Exosomes
284996,Q8NC42,RNF149,4,Exosomes
285148,Q2TAA2,IAH1,1,Exosomes
285175,Q8N2C7,UNC80,7,Exosomes
285313,Q6WRI0,IGSF10,2,Exosomes
285527,O94915,FRYL,9,Exosomes
286077,Q6ZRV2,FAM83H,3,Exosomes
286676,Q86SU0,ILDR1,3,Exosomes
339221,Q6UWV6,ENPP7,6,Exosomes
340348,Q86UF1,TSPAN33,4,Exosomes
341640,Q5SZK8,FREM2,6,Exosomes
346389,Q6ZN28,MACC1,1,Exosomes
347240,Q5T7B8,KIF24,1,Exosomes
347902,Q86SJ2,AMIGO2,1,Exosomes
348110,Q7Z6K5,C15orf38,1,Exosomes
353497,Q7Z5Q5,POLN,2,Exosomes
374354,Q8NBF2,NHLRC2,5,Exosomes
374882,Q6UW68,TMEM205,2,Exosomes
374897,Q6UWP8,SBSN,4,Exosomes
375616,Q6ZWJ8,KCP,2,Exosomes
375790,O00468,AGRN,49,Exosomes
387882,Q8TAD7,C12orf75,2,Exosomes
554235,A6ND91,ASPDH,3,Exosomes
641371,Q86TX2,ACOT1,3,Exosomes
643834,P0DJD8,PGA3,1,Exosomes
647024,Q5T0Z8,C6orf132,3,Exosomes
727957,Q8NDA8,HEATR7A,2,Exosomes
728113,Q5VT79,ANXA8L1,3,Exosomes
100131187,Q8NFU3,TSTD1,2,Exosomes
800,Q05682,CALD1,2,Exosomes
1041,Q15517,CDSN,3,Exosomes
2192,P23142,FBLN1,24,Exosomes
2812,P13224,GP1BB,4,Exosomes
3384,P13598,ICAM2,6,Exosomes
3655,P23229,ITGA6,47,Exosomes
3694,P18564,ITGB6,6,Exosomes
3697,P19827,ITIH1,13,Exosomes
4052,Q14766,LTBP1,7,Exosomes
4129,P27338,MAOB,1,Exosomes
4200,P23368,ME2,5,Exosomes
4634,P08590,MYL3,1,Exosomes
5197,P10720,PF4V1,1,Exosomes
5341,P08567,PLEK,8,Exosomes
5552,P10124,SRGN,3,Exosomes
6403,P16109,SELP,2,Exosomes
6742,Q04837,SSBP1,17,Exosomes
6786,Q13586,STIM1,1,Exosomes
7169,P07951,TPM2,8,Exosomes
7170,P06753,TPM3,30,Exosomes
8402,Q02978,SLC25A11,3,Exosomes
10476,O75947,ATP5H,2,Exosomes
10549,Q13162,PRDX4,21,Exosomes
10666,Q15762,CD226,4,Exosomes
10982,Q15555,MAPRE2,1,Exosomes
22908,Q9NTJ5,SACM1L,4,Exosomes
22915,Q13201,MMRN1,3,Exosomes
29780,Q9HBI1,PARVB,9,Exosomes
51495,Q9P035,PTPLAD1,4,Exosomes
57142,Q9NQC3,RTN4,22,Exosomes
64225,Q8NHH9,ATL2,6,Exosomes
81027,Q9H4B7,TUBB1,38,Exosomes
84833,Q96IX5,USMG5,3,Exosomes
170392,Q8WWZ8,OIT3,1,Exosomes
201595,Q8TCJ2,STT3B,2,Exosomes
373156,Q9Y2Q3,GSTK1,8,Exosomes
388533,P60985,KRTDAP,2,Exosomes
165,Q8IUX7,AEBP1,8,Exosomes
288,Q12955,ANK3,1,Exosomes
319,Q13790,APOF,1,Exosomes
341,P02654,APOC1,2,Exosomes
344,P02655,APOC2,3,Exosomes
489,Q93084,ATP2A3,8,Exosomes
513,P30049,ATP5D,6,Exosomes
521,P56385,ATP5I,2,Exosomes
590,P06276,BCHE,5,Exosomes
1374,P50416,CPT1A,3,Exosomes
1603,P61803,DAD1,3,Exosomes
1627,Q16643,DBN1,7,Exosomes
2153,P12259,F5,26,Exosomes
2157,P00451,F8,4,Exosomes
2273,Q13642,FHL1,5,Exosomes
2533,O15117,FYB,2,Exosomes
2811,P07359,GP1BA,1,Exosomes
2815,P14770,GP9,1,Exosomes
2820,P43304,GPD2,2,Exosomes
3026,Q14520,HABP2,2,Exosomes
3083,Q04756,HGFAC,3,Exosomes
3155,P35914,HMGCL,3,Exosomes
3336,P61604,HSPE1,17,Exosomes
3699,Q06033,ITIH3,15,Exosomes
3796,O00139,KIF2A,9,Exosomes
3985,P53671,LIMK2,1,Exosomes
3990,P11150,LIPC,2,Exosomes
3998,P49257,LMAN1,8,Exosomes
4057,P02788,LTF,32,Exosomes
4153,P11226,MBL2,2,Exosomes
4192,P21741,MDK,8,Exosomes
4246,O75556,SCGB2A1,2,Exosomes
4247,Q10469,MGAT2,2,Exosomes
4256,P08493,MGP,1,Exosomes
4632,P05976,MYL1,1,Exosomes
4638,Q15746,MYLK,2,Exosomes
4659,O14974,PPP1R12A,1,Exosomes
4729,P19404,NDUFV2,1,Exosomes
5054,P05121,SERPINE1,10,Exosomes
5162,P11177,PDHB,2,Exosomes
5199,P27918,CFP,2,Exosomes
5430,P24928,POLR2A,10,Exosomes
5589,P14314,PRKCSH,10,Exosomes
5648,P48740,MASP1,10,Exosomes
5742,P23219,PTGS1,3,Exosomes
5782,Q05209,PTPN12,3,Exosomes
5837,P11217,PYGM,6,Exosomes
5870,P20340,RAB6A,32,Exosomes
6001,O43665,RGS10,1,Exosomes
6252,Q16799,RTN1,1,Exosomes
6253,O75298,RTN2,1,Exosomes
6352,P13501,CCL5,6,Exosomes
6414,P49908,SEPP1,1,Exosomes
6499,Q15477,SKIV2L,5,Exosomes
6678,P09486,SPARC,4,Exosomes
6745,P43307,SSR1,5,Exosomes
6748,P51571,SSR4,13,Exosomes
6836,O15260,SURF4,8,Exosomes
6916,P24557,TBXAS1,2,Exosomes
7040,P01137,TGFB1,6,Exosomes
7041,O43294,TGFB1I1,1,Exosomes
7076,P01033,TIMP1,15,Exosomes
7318,P41226,UBA7,3,Exosomes
7336,Q15819,UBE2V2,11,Exosomes
7873,P55145,MANF,5,Exosomes
7905,Q00765,REEP5,6,Exosomes
8436,O95810,SDPR,2,Exosomes
8654,O76074,PDE5A,1,Exosomes
8815,O75531,BANF1,24,Exosomes
8832,Q9UIB8,CD84,1,Exosomes
8905,P56377,AP1S2,3,Exosomes
8935,O75563,SKAP2,1,Exosomes
9050,Q9H939,PSTPIP2,2,Exosomes
9217,O95292,VAPB,8,Exosomes
9260,Q9NR12,PDLIM7,6,Exosomes
9370,Q15848,ADIPOQ,1,Exosomes
9526,O75352,MPDU1,2,Exosomes
9535,O60234,GMFG,5,Exosomes
9554,O75396,SEC22B,16,Exosomes
10105,P30405,PPIF,2,Exosomes
10216,Q92954,PRG4,7,Exosomes
10235,Q7LDG7,RASGRP2,3,Exosomes
10313,O95197,RTN3,4,Exosomes
10382,P04350,TUBB4A,30,Exosomes
10398,P24844,MYL9,8,Exosomes
10550,O75915,ARL6IP5,11,Exosomes
10855,Q9Y251,HPSE,1,Exosomes
10959,Q15363,TMED2,11,Exosomes
10972,P49755,TMED10,14,Exosomes
11117,Q9Y6C2,EMILIN1,5,Exosomes
11272,Q16378,PRR4,2,Exosomes
22818,P61923,COPZ1,13,Exosomes
22821,Q14644,RASA3,4,Exosomes
23344,Q9BSJ8,ESYT1,17,Exosomes
23526,Q92619,HMHA1,4,Exosomes
25843,Q9Y3A3,MOB4,1,Exosomes
26953,O60518,RANBP6,1,Exosomes
27040,O43561,LAT,3,Exosomes
29109,Q9Y613,FHOD1,4,Exosomes
50999,Q9Y3A6,TMED5,4,Exosomes
51031,Q9HC38,GLOD4,4,Exosomes
51097,Q8NBX0,SCCPDH,4,Exosomes
51297,Q9NP55,BPIFA1,2,Exosomes
51379,Q8IUI8,CRLF3,2,Exosomes
51411,Q9UBW5,BIN2,3,Exosomes
51635,Q9Y394,DHRS7,4,Exosomes
51706,Q9UHQ9,CYB5R1,3,Exosomes
51807,Q9NY65,TUBA8,15,Exosomes
54331,P59768,GNG2,9,Exosomes
54521,Q5JSH3,WDR44,2,Exosomes
54732,Q9BVK6,TMED9,12,Exosomes
54863,Q9NXH8,TOR4A,1,Exosomes
54918,Q9NX76,CMTM6,4,Exosomes
55287,Q8WWA1,TMEM40,1,Exosomes
55914,Q96RT1,ERBB2IP,13,Exosomes
56005,Q969H8,C19orf10,6,Exosomes
56993,Q9NS69,TOMM22,5,Exosomes
57091,Q9NQ75,CASS4,1,Exosomes
57136,Q9HDC9,C20orf3,13,Exosomes
57506,Q7Z434,MAVS,3,Exosomes
78989,Q9BWP8,COLEC11,1,Exosomes
81542,Q9H3N1,TMX1,4,Exosomes
81855,Q9BWM7,SFXN3,2,Exosomes
83452,Q9H082,RAB33B,10,Exosomes
84162,Q2LD37,KIAA1109,8,Exosomes
85236,O60814,HIST1H2BK,27,Exosomes
90070,Q9GZZ8,LACRT,2,Exosomes
93035,Q86WI1,PKHD1L1,5,Exosomes
94081,Q9H9B4,SFXN1,2,Exosomes
115827,Q96E17,RAB3C,9,Exosomes
151516,Q53RT3,ASPRV1,1,Exosomes
319101,Q86Y46,KRT73,8,Exosomes
326624,Q96AX2,RAB37,8,Exosomes
91,P36896,ACVR1B,2,Exosomes
205,P27144,AK4,1,Exosomes
279,P04746,AMY2A,7,Exosomes
402,P36404,ARL2,3,Exosomes
1088,P31997,CEACAM8,7,Exosomes
1295,P27658,COL8A1,3,Exosomes
1435,P09603,CSF1,2,Exosomes
1472,P01036,CST4,2,Exosomes
1474,Q15828,CST6,1,Exosomes
1486,Q01459,CTBS,4,Exosomes
1522,Q9UBR2,CTSZ,9,Exosomes
1690,O43405,COCH,12,Exosomes
2199,P98095,FBLN2,9,Exosomes
2200,P35555,FBN1,14,Exosomes
2215,O75015,FCGR3B,1,Exosomes
2267,Q08830,FGL1,1,Exosomes
2944,P09488,GSTM1,6,Exosomes
2949,P46439,GSTM5,9,Exosomes
3182,Q99729,HNRNPAB,14,Exosomes
3481,P01344,IGF2,1,Exosomes
3486,P17936,IGFBP3,6,Exosomes
3489,P24592,IGFBP6,4,Exosomes
3904,Q6ISS4,LAIR2,1,Exosomes
4125,O00754,MAN2B1,10,Exosomes
4316,P09237,MMP7,1,Exosomes
4508,P00846,ATP6,1,Exosomes
4684,P13591,NCAM1,6,Exosomes
4921,Q16832,DDR2,1,Exosomes
5118,Q15113,PCOLCE,5,Exosomes
5271,P50452,SERPINB8,3,Exosomes
5654,Q92743,HTRA1,18,Exosomes
5730,P41222,PTGDS,1,Exosomes
5967,P05451,REG1A,2,Exosomes
6146,P35268,RPL22,21,Exosomes
6156,P62888,RPL30,29,Exosomes
6634,P62318,SNRPD3,15,Exosomes
6692,O43278,SPINT1,4,Exosomes
6844,P63027,VAMP2,16,Exosomes
7073,Q01085,TIAL1,5,Exosomes
7077,P16035,TIMP2,10,Exosomes
7078,P35625,TIMP3,5,Exosomes
7148,P22105,TNXB,4,Exosomes
8404,Q14515,SPARCL1,2,Exosomes
8564,O15229,KMO,2,Exosomes
8644,P42330,AKR1C3,4,Exosomes
8839,O76076,WISP2,1,Exosomes
8970,P06899,HIST1H2BJ,15,Exosomes
9040,P61081,UBE2M,13,Exosomes
9521,O43324,EEF1E1,21,Exosomes
9987,O14979,HNRPDL,15,Exosomes
10068,O95998,IL18BP,1,Exosomes
10406,Q14508,WFDC2,1,Exosomes
10410,Q01628,IFITM3,8,Exosomes
10434,O75608,LYPLA1,14,Exosomes
10452,O96008,TOMM40,5,Exosomes
11005,Q9NQ38,SPINK5,2,Exosomes
11006,Q8NHJ6,LILRB4,2,Exosomes
23413,P62166,NCS1,4,Exosomes
27344,Q9UHG2,PCSK1N,1,Exosomes
51179,Q9NYQ3,HAO2,1,Exosomes
51206,Q9HCN6,GP6,1,Exosomes
54664,Q9NUM4,TMEM106B,6,Exosomes
54749,Q9UM22,EPDR1,1,Exosomes
55735,Q9NVH1,DNAJC11,2,Exosomes
79932,Q8IZA0,KIAA0319L,6,Exosomes
80380,Q9BQ51,PDCD1LG2,1,Exosomes
81035,Q5KU26,COLEC12,6,Exosomes
83657,Q8TF09,DYNLRB2,5,Exosomes
83988,P61601,NCALD,10,Exosomes
84284,Q9BSD7,NTPCR,3,Exosomes
84572,Q9UJJ9,GNPTG,1,Exosomes
84868,Q8TDQ0,HAVCR2,1,Exosomes
92597,Q7L9L4,MOB1B,7,Exosomes
93099,Q6E0U4,DMKN,2,Exosomes
129804,Q53RD9,FBLN7,5,Exosomes
148867,Q8NEW0,SLC30A7,2,Exosomes
284656,Q5JZY3,EPHA10,2,Exosomes
347733,Q9BVA1,TUBB2B,19,Exosomes
102724334,P57053,-,4,Exosomes
1311,P49747,COMP,10,Exosomes
2158,P00740,F9,1,Exosomes
2167,P15090,FABP4,2,Exosomes
2896,P28799,GRN,7,Exosomes
3977,P42702,LIFR,2,Exosomes
4653,Q99972,MYOC,4,Exosomes
4969,P20774,OGN,2,Exosomes
5641,Q99538,LGMN,2,Exosomes
6690,P00995,SPINK1,3,Exosomes
7316,P0CG48,UBC,20,Exosomes
7356,P11684,SCGB1A1,2,Exosomes
7412,P19320,VCAM1,1,Exosomes
7837,Q92626,PXDN,24,Exosomes
8483,O75339,CILP,5,Exosomes
11012,Q9UBX7,KLK11,4,Exosomes
11167,Q12841,FSTL1,4,Exosomes
51156,Q9UK55,SERPINA10,5,Exosomes
57126,Q8N6Q3,CD177,1,Exosomes
83690,Q9H336,CRISPLD1,4,Exosomes
83716,Q9H0B8,CRISPLD2,1,Exosomes
143471,Q8TAA3,PSMA8,13,Exosomes
727897,Q9HC84,MUC5B,8,Exosomes
58,P68133,ACTA1,42,Exosomes
728,P21730,C5AR1,2,Exosomes
857,Q03135,CAV1,21,Exosomes
871,P50454,SERPINH1,16,Exosomes
914,P06729,CD2,4,Exosomes
923,P30203,CD6,3,Exosomes
940,P10747,CD28,5,Exosomes
972,P04233,CD74,12,Exosomes
1193,O15247,CLIC2,7,Exosomes
1364,O14493,CLDN4,13,Exosomes
3036,Q92839,HAS1,2,Exosomes
3884,Q14525,KRT33B,2,Exosomes
3886,Q92764,KRT35,7,Exosomes
3888,Q9NSB4,KRT82,4,Exosomes
3891,P78386,KRT85,5,Exosomes
4045,Q13449,LSAMP,1,Exosomes
4068,O60880,SH2D1A,3,Exosomes
4360,P22897,MRC1,5,Exosomes
4363,P33527,ABCC1,12,Exosomes
4640,Q9UBC5,MYO1A,1,Exosomes
4846,P29474,NOS3,1,Exosomes
5515,P67775,PPP2CA,20,Exosomes
5644,P07477,PRSS1,7,Exosomes
6233,P62979,RPS27A,43,Exosomes
6546,P32418,SLC8A1,3,Exosomes
7305,O43914,TYROBP,2,Exosomes
8689,O76013,KRT36,5,Exosomes
9321,Q15643,TRIP11,4,Exosomes
9398,Q93033,CD101,4,Exosomes
9636,P05161,ISG15,7,Exosomes
10154,O60486,PLXNC1,9,Exosomes
10859,Q8NHL6,LILRB1,3,Exosomes
11157,P62312,LSM6,1,Exosomes
11314,Q9UGN4,CD300A,5,Exosomes
23136,Q9Y2J2,EPB41L3,12,Exosomes
25816,O95379,TNFAIP8,9,Exosomes
27240,Q9Y3P8,SIT1,11,Exosomes
51107,Q96BI3,APH1A,3,Exosomes
51393,Q9Y5S1,TRPV2,3,Exosomes
51466,Q9UI08,EVL,7,Exosomes
51599,Q86X29,LSR,40,Exosomes
55824,Q9NWQ8,PAG1,2,Exosomes
57180,Q9P1U1,ACTR3B,20,Exosomes
57217,Q9ULT0,TTC7A,6,Exosomes
60559,P61009,SPCS3,2,Exosomes
63940,Q9Y4H4,GPSM3,1,Exosomes
64098,Q9HBI0,PARVG,6,Exosomes
84329,Q96D96,HVCN1,4,Exosomes
84668,Q9BYI3,FAM126A,5,Exosomes
91010,Q8IVF7,FMNL3,5,Exosomes
94239,Q71UI9,H2AFV,29,Exosomes
157922,Q5T5Y3,CAMSAP1,1,Exosomes
441531,Q8N0Y7,PGAM4,13,Exosomes
729238,Q8IWL1,SFTPA2,1,Exosomes
1118,Q13231,CHIT1,1,Exosomes
1520,P25774,CTSS,3,Exosomes
1668,P59666,DEFA3,1,Exosomes
2159,P00742,F10,6,Exosomes
2219,O00602,FCN1,1,Exosomes
3017,P58876,HIST1H2BD,39,Exosomes
3148,P26583,HMGB2,2,Exosomes
4317,P22894,MMP8,1,Exosomes
5806,P26022,PTX3,18,Exosomes
6947,P20061,TCN1,1,Exosomes
8971,Q92522,H1FX,12,Exosomes
23478,P67812,SEC11A,1,Exosomes
26092,Q5JTV8,TOR1AIP1,2,Exosomes
79887,Q6P4A8,PLBD1,3,Exosomes
14,Q13685,AAMP,1,Exosomes
19,O95477,ABCA1,3,Exosomes
21,Q99758,ABCA3,1,Exosomes
27,P42684,ABL2,1,Exosomes
32,O00763,ACACB,5,Exosomes
35,P16219,ACADS,6,Exosomes
54,P13686,ACP5,4,Exosomes
72,P63267,ACTG2,21,Exosomes
86,O96019,ACTL6A,10,Exosomes
89,Q08043,ACTN3,5,Exosomes
90,Q04771,ACVR1,1,Exosomes
93,Q13705,ACVR2B,1,Exosomes
94,P37023,ACVRL1,1,Exosomes
100,P00813,ADA,5,Exosomes
101,P78325,ADAM8,1,Exosomes
103,P55265,ADAR,6,Exosomes
108,Q08462,ADCY2,1,Exosomes
112,O43306,ADCY6,3,Exosomes
113,P51828,ADCY7,4,Exosomes
114,P40145,ADCY8,1,Exosomes
115,O60503,ADCY9,6,Exosomes
116,P18509,ADCYAP1,1,Exosomes
123,Q99541,PLIN2,10,Exosomes
127,P08319,ADH4,1,Exosomes
140,P0DMS8,ADORA3,1,Exosomes
141,P54922,ADPRH,1,Exosomes
152,P18825,ADRA2C,2,Exosomes
154,P07550,ADRB2,1,Exosomes
155,P13945,ADRB3,1,Exosomes
156,P25098,ADRBK1,9,Exosomes
400,P40616,ARL1,7,Exosomes
487,O14983,ATP2A1,3,Exosomes
491,Q01814,ATP2B2,10,Exosomes
649,P13497,BMP1,8,Exosomes
696,Q13410,BTN1A1,2,Exosomes
738,Q9UID3,C11orf2,8,Exosomes
765,P23280,CA6,1,Exosomes
836,P42574,CASP3,8,Exosomes
945,P20138,CD33,1,Exosomes
949,Q8WTV0,SCARB1,23,Exosomes
988,Q99459,CDC5L,4,Exosomes
1062,Q02224,CENPE,4,Exosomes
1174,P61966,AP1S1,1,Exosomes
1175,P53680,AP2S1,7,Exosomes
1179,A8K7I4,CLCA1,1,Exosomes
1366,O95471,CLDN7,2,Exosomes
1381,P29762,CRABP1,4,Exosomes
1404,P10915,HAPLN1,5,Exosomes
1438,P15509,CSF2RA,2,Exosomes
1446,P47710,CSN1S1,6,Exosomes
1447,P05814,CSN2,6,Exosomes
1448,P07498,CSN3,1,Exosomes
1479,Q12996,CSTF3,8,Exosomes
1717,Q9UBM7,DHCR7,3,Exosomes
1739,Q12959,DLG1,17,Exosomes
1742,P78352,DLG4,5,Exosomes
1755,Q9UGM3,DMBT1,11,Exosomes
1781,Q13409,DYNC1I2,14,Exosomes
2036,Q9H4G0,EPB41L1,12,Exosomes
2045,Q15375,EPHA7,6,Exosomes
2173,O15540,FABP7,2,Exosomes
2222,P37268,FDFT1,8,Exosomes
2260,P11362,FGFR1,2,Exosomes
2264,P22455,FGFR4,1,Exosomes
2286,P26885,FKBP2,1,Exosomes
2634,P32456,GBP2,7,Exosomes
2672,Q99684,GFI1,1,Exosomes
2705,P08034,GJB1,2,Exosomes
2730,P48507,GCLM,8,Exosomes
2764,P60983,GMFB,8,Exosomes
2804,Q14789,GOLGB1,9,Exosomes
2824,Q13491,GPM6B,2,Exosomes
2954,O43708,GSTZ1,1,Exosomes
3135,P17693,HLA-G,4,Exosomes
3321,O75054,IGSF3,16,Exosomes
3371,P24821,TNC,22,Exosomes
3491,O00622,CYR61,16,Exosomes
3669,Q96AZ6,ISG20,2,Exosomes
3691,P16144,ITGB4,24,Exosomes
3703,P46977,STT3A,2,Exosomes
3783,O15554,KCNN4,4,Exosomes
3882,Q14532,KRT32,5,Exosomes
3890,Q9NSB2,KRT84,5,Exosomes
3892,O43790,KRT86,5,Exosomes
4025,P22079,LPO,1,Exosomes
4033,Q12912,LRMP,2,Exosomes
4071,P30408,TM4SF1,1,Exosomes
4147,O00339,MATN2,9,Exosomes
4162,P43121,MCAM,10,Exosomes
4250,Q13296,SCGB2A2,1,Exosomes
4257,P10620,MGST1,7,Exosomes
4258,Q99735,MGST2,2,Exosomes
4436,P43246,MSH2,13,Exosomes
4586,P98088,MUC5AC,5,Exosomes
4597,P53602,MVD,5,Exosomes
4920,Q01974,ROR2,3,Exosomes
4925,P80303,NUCB2,7,Exosomes
4982,O00300,TNFRSF11B,5,Exosomes
5009,P00480,OTC,4,Exosomes
5021,P30559,OXTR,2,Exosomes
5046,P29122,PCSK6,5,Exosomes
5202,Q9UHV9,PFDN2,8,Exosomes
5204,Q99471,PFDN5,8,Exosomes
5303,Q9Y237,PIN4,3,Exosomes
5318,Q99959,PKP2,5,Exosomes
5361,Q9UIW2,PLXNA1,17,Exosomes
5373,O15305,PMM2,4,Exosomes
5424,P28340,POLD1,6,Exosomes
5437,P52434,POLR2H,6,Exosomes
5536,P53041,PPP5C,4,Exosomes
5699,P40306,PSMB10,9,Exosomes
5864,P20336,RAB3A,11,Exosomes
5876,P53611,RABGGTB,1,Exosomes
5881,P60763,RAC3,17,Exosomes
5947,P09455,RBP1,3,Exosomes
6038,P34096,RNASE4,3,Exosomes
6176,P05386,RPLP1,24,Exosomes
6192,P22090,RPS4Y1,9,Exosomes
6206,P25398,RPS12,14,Exosomes
6234,P62857,RPS28,17,Exosomes
6271,P23297,S100A1,2,Exosomes
6506,P43004,SLC1A2,1,Exosomes
6507,P43003,SLC1A3,9,Exosomes
6509,P43007,SLC1A4,27,Exosomes
6528,Q92911,SLC5A5,1,Exosomes
6541,P30825,SLC7A1,13,Exosomes
6542,P52569,SLC7A2,7,Exosomes
6613,P61956,SUMO2,6,Exosomes
6641,Q13884,SNTB1,8,Exosomes
6747,Q9UNL2,SSR3,2,Exosomes
6780,O95793,STAU1,6,Exosomes
6781,P52823,STC1,2,Exosomes
6817,P50225,SULT1A1,5,Exosomes
6830,Q7KZ85,SUPT6H,6,Exosomes
6847,Q15431,SYCP1,1,Exosomes
7042,P61812,TGFB2,6,Exosomes
7048,P37173,TGFBR2,14,Exosomes
7093,Q9Y6L7,TLL2,5,Exosomes
7163,P55327,TPD52,4,Exosomes
7327,P60604,UBE2G2,1,Exosomes
7498,P47989,XDH,7,Exosomes
8406,P78539,SRPX,3,Exosomes
8425,Q8N2S1,LTBP4,1,Exosomes
8470,O94875,SORBS2,1,Exosomes
8481,O75665,OFD1,2,Exosomes
8532,Q66K79,CPZ,2,Exosomes
8540,O00116,AGPS,4,Exosomes
8559,Q99633,PRPF18,2,Exosomes
8562,O43583,DENR,2,Exosomes
8573,O14936,CASK,11,Exosomes
8612,O43688,PPAP2C,6,Exosomes
8666,O75821,EIF3G,9,Exosomes
8678,Q14457,BECN1,2,Exosomes
8682,Q15121,PEA15,2,Exosomes
8688,O76014,KRT37,15,Exosomes
8736,P52179,MYOM1,1,Exosomes
8741,O75888,TNFSF13,4,Exosomes
8743,P50591,TNFSF10,3,Exosomes
8751,Q13444,ADAM15,10,Exosomes
8776,Q13613,MTMR1,3,Exosomes
8887,Q86VP1,TAX1BP1,9,Exosomes
8892,P49770,EIF2B2,4,Exosomes
8916,Q15034,HERC3,1,Exosomes
9045,P50914,RPL14,34,Exosomes
9069,P56749,CLDN12,2,Exosomes
9073,P56748,CLDN8,1,Exosomes
9168,P63313,TMSB10,4,Exosomes
9246,O14933,UBE2L6,1,Exosomes
9294,O95136,S1PR2,1,Exosomes
9375,Q99805,TM9SF2,13,Exosomes
9403,O60613,SEP15,1,Exosomes
9429,Q9UNQ0,ABCG2,8,Exosomes
9440,Q9NVC6,MED17,2,Exosomes
9693,Q9Y4G8,RAPGEF2,2,Exosomes
9770,P50749,RASSF2,1,Exosomes
9828,Q96PE2,ARHGEF17,2,Exosomes
9843,Q9BQS7,HEPH,3,Exosomes
9855,O94887,FARP2,3,Exosomes
9871,O94855,SEC24D,5,Exosomes
9931,P42694,HELZ,4,Exosomes
9982,Q14512,FGFBP1,10,Exosomes
10131,Q12931,TRAP1,10,Exosomes
10142,Q99996,AKAP9,5,Exosomes
10160,Q9Y4F1,FARP1,13,Exosomes
10162,Q6P1A2,LPCAT3,1,Exosomes
10184,Q6ZUX7,LHFPL2,1,Exosomes
10205,O60487,MPZL2,5,Exosomes
10228,O43752,STX6,4,Exosomes
10234,Q8N6Y2,LRRC17,1,Exosomes
10312,Q13488,TCIRG1,6,Exosomes
10326,O00241,SIRPB1,2,Exosomes
10326,Q5TFQ8,SIRPB1,2,Exosomes
10330,Q9Y2B0,CNPY2,4,Exosomes
10548,O15321,TM9SF1,1,Exosomes
10551,O95994,AGR2,3,Exosomes
10570,O14531,DPYSL4,1,Exosomes
10618,O43493,TGOLN2,6,Exosomes
10682,Q15125,EBP,2,Exosomes
10905,O60476,MAN1A2,3,Exosomes
10952,P60468,SEC61B,1,Exosomes
11112,P31937,HIBADH,1,Exosomes
11118,P78410,BTN3A2,1,Exosomes
11120,Q7KYR7,BTN2A1,4,Exosomes
11258,O75935,DCTN3,4,Exosomes
11345,P60520,GABARAPL2,1,Exosomes
22796,Q14746,COG2,4,Exosomes
